Strategy,Future.ID,Year,Fuel,SpecifiedAnnualDemand
LTS,68,2035,E5TRODSL,12.423869660000001
LTS,68,2035,E5TROELE,1.09345538
LTS,68,2035,E5TROFOI,0.17627565
LTS,68,2035,E5TROGSL,14.22690995
LTS,68,2036,E5TRODSL,12.399924449999999
LTS,68,2036,E5TROELE,1.19598118
LTS,68,2036,E5TROFOI,0.19318289
LTS,68,2036,E5TROGSL,13.917764120000001
LTS,68,2037,E5TRODSL,12.37483167
LTS,68,2037,E5TROELE,1.29758101
LTS,68,2037,E5TROFOI,0.21035488
LTS,68,2037,E5TROGSL,13.58254022
LTS,68,2038,E5TRODSL,12.349307679999999
LTS,68,2038,E5TROELE,1.39276946
LTS,68,2038,E5TROFOI,0.2278488
LTS,68,2038,E5TROGSL,13.22889256
LTS,68,2039,E5TRODSL,12.316996759999999
LTS,68,2039,E5TROELE,1.50969944
LTS,68,2039,E5TROFOI,0.24555019
LTS,68,2039,E5TROGSL,12.757140810000001
LTS,68,2040,E5TRODSL,12.3229902
LTS,68,2040,E5TROELE,1.6069611
LTS,68,2040,E5TROFOI,0.26337675
LTS,68,2040,E5TROGSL,12.30970603
LTS,68,2041,E5TRODSL,12.469060030000001
LTS,68,2041,E5TROELE,1.70742207
LTS,68,2041,E5TROFOI,0.2587638
LTS,68,2041,E5TROGSL,11.93110906
LTS,68,2042,E5TRODSL,12.60323826
LTS,68,2042,E5TROELE,1.8056294
LTS,68,2042,E5TROFOI,0.2538244
LTS,68,2042,E5TROGSL,11.5404977
LTS,68,2043,E5TRODSL,12.755020400000001
LTS,68,2043,E5TROELE,1.88854512
LTS,68,2043,E5TROFOI,0.24842516
LTS,68,2043,E5TROGSL,11.1384376
LTS,68,2044,E5TRODSL,12.867993440000001
LTS,68,2044,E5TROELE,1.98184592
LTS,68,2044,E5TROFOI,0.24270028
LTS,68,2044,E5TROGSL,10.723824700000002
LTS,68,2045,E5TRODSL,12.9685032
LTS,68,2045,E5TROELE,2.071848
LTS,68,2045,E5TROFOI,0.23656372
LTS,68,2045,E5TROGSL,10.2988361
LTS,68,2046,E5TRODSL,13.07675824
LTS,68,2046,E5TROELE,2.1703113
LTS,68,2046,E5TROFOI,0.23067951
LTS,68,2046,E5TROGSL,9.8794742
LTS,68,2047,E5TRODSL,13.18528905
LTS,68,2047,E5TROELE,2.2598864
LTS,68,2047,E5TROFOI,0.22445764
LTS,68,2047,E5TROGSL,9.4428088
LTS,68,2048,E5TRODSL,13.29956167
LTS,68,2048,E5TROELE,2.346877
LTS,68,2048,E5TROFOI,0.21780191
LTS,68,2048,E5TROGSL,8.9739259
LTS,68,2049,E5TRODSL,13.397406100000001
LTS,68,2049,E5TROELE,2.4293334
LTS,68,2049,E5TROFOI,0.21078164
LTS,68,2049,E5TROGSL,8.497598380000001
LTS,68,2050,E5TRODSL,13.476190639999999
LTS,68,2050,E5TROELE,2.5098586999999997
LTS,68,2050,E5TROFOI,0.2034675
LTS,68,2050,E5TROGSL,8.01288536
LTS,68,2051,E5TRODSL,13.422453560000001
LTS,68,2051,E5TROELE,2.5088025
LTS,68,2051,E5TROFOI,0.20521875
LTS,68,2051,E5TROGSL,8.071280430000002
LTS,68,2052,E5TRODSL,13.28312677
LTS,68,2052,E5TROELE,2.4882454000000003
LTS,68,2052,E5TROFOI,0.20682051
LTS,68,2052,E5TROGSL,8.117316859999999
LTS,68,2053,E5TRODSL,13.16052467
LTS,68,2053,E5TROELE,2.4664346
LTS,68,2053,E5TROFOI,0.208428
LTS,68,2053,E5TROGSL,8.151813099999998
LTS,68,2054,E5TRODSL,13.06027844
LTS,68,2054,E5TROELE,2.4440571999999996
LTS,68,2054,E5TROFOI,0.20987867
LTS,68,2054,E5TROGSL,8.18902728
LTS,68,2055,E5TRODSL,13.187007880000001
LTS,68,2055,E5TROELE,2.4198452
LTS,68,2055,E5TROFOI,0.21128199
LTS,68,2055,E5TROGSL,8.242062840000001
LTS,69,2021,E5TRODSL,9.32529533
LTS,69,2021,E5TROFOI,0.0144
LTS,69,2021,E5TROGSL,20.86653876
LTS,69,2022,E5TRODSL,10.088475489999999
LTS,69,2022,E5TROFOI,0.0156
LTS,69,2022,E5TROGSL,22.576075359999997
LTS,69,2023,E5TRODSL,10.558755300000001
LTS,69,2023,E5TROFOI,0.016303584
LTS,69,2023,E5TROGSL,23.62971588
LTS,69,2024,E5TRODSL,10.762740440000002
LTS,69,2024,E5TROFOI,0.01652509
LTS,69,2024,E5TROGSL,24.082653999999998
LTS,69,2025,E5TRODSL,10.97084808
LTS,69,2025,E5TROFOI,0.0169
LTS,69,2025,E5TROGSL,24.5492405
LTS,69,2026,E5TRODSL,11.11698305
LTS,69,2026,E5TROELE,0.1075392
LTS,69,2026,E5TROFOI,0.029598559
LTS,69,2026,E5TROGSL,22.3271509
LTS,69,2027,E5TRODSL,11.355961
LTS,69,2027,E5TROELE,0.22114123000000002
LTS,69,2027,E5TROFOI,0.056295607
LTS,69,2027,E5TROGSL,20.667802360000003
LTS,69,2028,E5TRODSL,11.646934219999999
LTS,69,2028,E5TROELE,0.34513278000000003
LTS,69,2028,E5TROFOI,0.06954503
LTS,69,2028,E5TROGSL,19.03405268
LTS,69,2029,E5TRODSL,11.913211039999998
LTS,69,2029,E5TROELE,0.47829357000000006
LTS,69,2029,E5TROFOI,0.0827134
LTS,69,2029,E5TROGSL,17.42711354
LTS,69,2030,E5TRODSL,12.137239220000001
LTS,69,2030,E5TROELE,0.62614367
LTS,69,2030,E5TROFOI,0.096089399
LTS,69,2030,E5TROGSL,15.854668369999999
LTS,69,2031,E5TRODSL,12.06273926
LTS,69,2031,E5TROELE,0.7521667700000001
LTS,69,2031,E5TROFOI,0.10950714
LTS,69,2031,E5TROGSL,15.473706499999999
LTS,69,2032,E5TRODSL,11.973890670000001
LTS,69,2032,E5TROELE,0.8839585400000001
LTS,69,2032,E5TROFOI,0.1230336
LTS,69,2032,E5TROGSL,15.08076537
LTS,69,2033,E5TRODSL,11.83971059
LTS,69,2033,E5TROELE,1.0212178
LTS,69,2033,E5TROFOI,0.13665015
LTS,69,2033,E5TROGSL,14.705624839999999
LTS,69,2034,E5TRODSL,11.738766009999999
LTS,69,2034,E5TROELE,1.1668241400000001
LTS,69,2034,E5TROFOI,0.15016044
LTS,69,2034,E5TROGSL,14.27759631
LTS,69,2035,E5TRODSL,11.62967272
LTS,69,2035,E5TROELE,1.31356071
LTS,69,2035,E5TROFOI,0.16359527
LTS,69,2035,E5TROGSL,13.84022332
LTS,69,2036,E5TRODSL,11.5085299
LTS,69,2036,E5TROELE,1.4677293900000001
LTS,69,2036,E5TROFOI,0.17761987
LTS,69,2036,E5TROGSL,13.48593234
LTS,69,2037,E5TRODSL,11.38500906
LTS,69,2037,E5TROELE,1.62829112
LTS,69,2037,E5TROFOI,0.19159929
LTS,69,2037,E5TROGSL,13.1064846
LTS,69,2038,E5TRODSL,11.284799079999999
LTS,69,2038,E5TROELE,1.79976586
LTS,69,2038,E5TROFOI,0.20544028
LTS,69,2038,E5TROGSL,12.61389002
LTS,69,2039,E5TRODSL,11.19246131
LTS,69,2039,E5TROELE,1.9684335499999999
LTS,69,2039,E5TROFOI,0.2191288
LTS,69,2039,E5TROGSL,12.1477078
LTS,69,2040,E5TRODSL,11.09244348
LTS,69,2040,E5TROELE,2.1442318
LTS,69,2040,E5TROFOI,0.2327094
LTS,69,2040,E5TROGSL,11.665662900000001
LTS,69,2041,E5TRODSL,11.11368682
LTS,69,2041,E5TROELE,2.3323274
LTS,69,2041,E5TROFOI,0.2260935
LTS,69,2041,E5TROGSL,11.246520010000001
LTS,69,2042,E5TRODSL,11.09048877
LTS,69,2042,E5TROELE,2.5436719
LTS,69,2042,E5TROFOI,0.21933689
LTS,69,2042,E5TROGSL,10.818573
LTS,69,2043,E5TRODSL,11.101903400000001
LTS,69,2043,E5TROELE,2.7268611
LTS,69,2043,E5TROFOI,0.2122044
LTS,69,2043,E5TROGSL,10.38023818
LTS,69,2044,E5TRODSL,11.0735333
LTS,69,2044,E5TROELE,2.9313773000000003
LTS,69,2044,E5TROFOI,0.20489299
LTS,69,2044,E5TROGSL,9.93268328
LTS,69,2045,E5TRODSL,11.0274699
LTS,69,2045,E5TROELE,3.1421498999999997
LTS,69,2045,E5TROFOI,0.1972673
LTS,69,2045,E5TROGSL,9.47642508
LTS,69,2046,E5TRODSL,10.9820095
LTS,69,2046,E5TROELE,3.3738471
LTS,69,2046,E5TROFOI,0.1899128
LTS,69,2046,E5TROGSL,9.0357782
LTS,69,2047,E5TRODSL,10.9294682
LTS,69,2047,E5TROELE,3.6046880999999997
LTS,69,2047,E5TROFOI,0.1823356
LTS,69,2047,E5TROGSL,8.574142949999999
LTS,69,2048,E5TRODSL,10.873949479999999
LTS,69,2048,E5TROELE,3.8421929
LTS,69,2048,E5TROFOI,0.17450626
LTS,69,2048,E5TROGSL,8.08799396
LTS,69,2049,E5TRODSL,10.79712474
LTS,69,2049,E5TROELE,4.0871913
LTS,69,2049,E5TROFOI,0.16648744
LTS,69,2049,E5TROGSL,7.59731536
LTS,69,2050,E5TRODSL,10.69779224
LTS,69,2050,E5TROELE,4.3382547
LTS,69,2050,E5TROFOI,0.15828579
LTS,69,2050,E5TROGSL,7.103156360000001
LTS,69,2051,E5TRODSL,10.6671013
LTS,69,2051,E5TROELE,4.4260969
LTS,69,2051,E5TROFOI,0.15716925
LTS,69,2051,E5TROGSL,7.102078850000001
LTS,69,2052,E5TRODSL,10.6350062
LTS,69,2052,E5TROELE,4.5167546000000005
LTS,69,2052,E5TROFOI,0.15583512
LTS,69,2052,E5TROGSL,7.08975141
LTS,69,2053,E5TRODSL,10.601189119999999
LTS,69,2053,E5TROELE,4.6083492
LTS,69,2053,E5TROFOI,0.1543583
LTS,69,2053,E5TROGSL,7.067969949999999
LTS,69,2054,E5TRODSL,10.5522613
LTS,69,2054,E5TROELE,4.7032285
LTS,69,2054,E5TROFOI,0.15270401
LTS,69,2054,E5TROGSL,7.044738380000001
LTS,69,2055,E5TRODSL,10.48103424
LTS,69,2055,E5TROELE,4.7992408
LTS,69,2055,E5TROFOI,0.15076641
LTS,69,2055,E5TROGSL,7.03176425
LTS,70,2021,E5TRODSL,9.32529533
LTS,70,2021,E5TROFOI,0.0144
LTS,70,2021,E5TROGSL,20.86653876
LTS,70,2022,E5TRODSL,10.088475489999999
LTS,70,2022,E5TROFOI,0.0156
LTS,70,2022,E5TROGSL,22.576075359999997
LTS,70,2023,E5TRODSL,10.558755300000001
LTS,70,2023,E5TROFOI,0.016303584
LTS,70,2023,E5TROGSL,23.62971588
LTS,70,2024,E5TRODSL,10.762740440000002
LTS,70,2024,E5TROFOI,0.01652509
LTS,70,2024,E5TROGSL,24.082653999999998
LTS,70,2025,E5TRODSL,10.97084808
LTS,70,2025,E5TROFOI,0.0169
LTS,70,2025,E5TROGSL,24.5492405
LTS,70,2026,E5TRODSL,11.11698305
LTS,70,2026,E5TROELE,0.1075392
LTS,70,2026,E5TROFOI,0.029598559
LTS,70,2026,E5TROGSL,22.3271509
LTS,70,2027,E5TRODSL,11.340881379999999
LTS,70,2027,E5TROELE,0.22084074
LTS,70,2027,E5TROFOI,0.056215542
LTS,70,2027,E5TROGSL,20.6010712
LTS,70,2028,E5TRODSL,11.61520897
LTS,70,2028,E5TROELE,0.3435484
LTS,70,2028,E5TROFOI,0.06932055
LTS,70,2028,E5TROGSL,18.91310554
LTS,70,2029,E5TRODSL,11.86210277
LTS,70,2029,E5TROELE,0.47499022
LTS,70,2029,E5TROFOI,0.08246334
LTS,70,2029,E5TROGSL,17.260288839999998
LTS,70,2030,E5TRODSL,12.06689532
LTS,70,2030,E5TROELE,0.62054837
LTS,70,2030,E5TROFOI,0.095522414
LTS,70,2030,E5TROGSL,15.653364100000001
LTS,70,2031,E5TRODSL,11.97953034
LTS,70,2031,E5TROELE,0.74184112
LTS,70,2031,E5TROFOI,0.10880809
LTS,70,2031,E5TROGSL,15.23045441
LTS,70,2032,E5TRODSL,11.87221962
LTS,70,2032,E5TROELE,0.8715766
LTS,70,2032,E5TROFOI,0.12213407
LTS,70,2032,E5TROGSL,14.79864416
LTS,70,2033,E5TRODSL,11.72384185
LTS,70,2033,E5TROELE,1.00454281
LTS,70,2033,E5TROFOI,0.13545129
LTS,70,2033,E5TROGSL,14.38723851
LTS,70,2034,E5TRODSL,11.59383621
LTS,70,2034,E5TROELE,1.1449778099999999
LTS,70,2034,E5TROFOI,0.14863539
LTS,70,2034,E5TROGSL,13.940778899999998
LTS,70,2035,E5TRODSL,11.4703188
LTS,70,2035,E5TROELE,1.28546377
LTS,70,2035,E5TROFOI,0.16182541
LTS,70,2035,E5TROGSL,13.475427020000001
LTS,70,2036,E5TRODSL,11.33650415
LTS,70,2036,E5TROELE,1.43400832
LTS,70,2036,E5TROFOI,0.17541423
LTS,70,2036,E5TROGSL,13.09428895
LTS,70,2037,E5TRODSL,11.20066222
LTS,70,2037,E5TROELE,1.58626295
LTS,70,2037,E5TROFOI,0.1890371
LTS,70,2037,E5TROGSL,12.69187312
LTS,70,2038,E5TRODSL,11.06231024
LTS,70,2038,E5TROELE,1.7380399199999998
LTS,70,2038,E5TROFOI,0.20257982
LTS,70,2038,E5TROGSL,12.27609014
LTS,70,2039,E5TRODSL,10.95243746
LTS,70,2039,E5TROELE,1.9097139099999998
LTS,70,2039,E5TROFOI,0.21584673
LTS,70,2039,E5TROGSL,11.73459638
LTS,70,2040,E5TRODSL,10.84179448
LTS,70,2040,E5TROELE,2.0757024299999998
LTS,70,2040,E5TROFOI,0.22899836
LTS,70,2040,E5TROGSL,11.24000524
LTS,70,2041,E5TRODSL,10.85155411
LTS,70,2041,E5TROELE,2.2523136
LTS,70,2041,E5TROFOI,0.222375
LTS,70,2041,E5TROGSL,10.810212340000001
LTS,70,2042,E5TRODSL,10.820395099999999
LTS,70,2042,E5TROELE,2.4508562
LTS,70,2042,E5TROFOI,0.21555694
LTS,70,2042,E5TROGSL,10.37470214
LTS,70,2043,E5TRODSL,10.8236379
LTS,70,2043,E5TROELE,2.6199654
LTS,70,2043,E5TROFOI,0.20841138
LTS,70,2043,E5TROGSL,9.93143985
LTS,70,2044,E5TRODSL,10.7866116
LTS,70,2044,E5TROELE,2.8123886
LTS,70,2044,E5TROFOI,0.20103818
LTS,70,2044,E5TROGSL,9.481727540000001
LTS,70,2045,E5TRODSL,10.73484612
LTS,70,2045,E5TROELE,3.0070713
LTS,70,2045,E5TROFOI,0.19346284
LTS,70,2045,E5TROGSL,9.033463639999999
LTS,70,2046,E5TRODSL,10.68429387
LTS,70,2046,E5TROELE,3.2234339
LTS,70,2046,E5TROFOI,0.1861488
LTS,70,2046,E5TROGSL,8.58982545
LTS,70,2047,E5TRODSL,10.62927006
LTS,70,2047,E5TROELE,3.4359051000000003
LTS,70,2047,E5TROFOI,0.17863641
LTS,70,2047,E5TROGSL,8.1340027
LTS,70,2048,E5TRODSL,10.57423078
LTS,70,2048,E5TROELE,3.6542687999999997
LTS,70,2048,E5TROFOI,0.1709172
LTS,70,2048,E5TROGSL,7.657808040000001
LTS,70,2049,E5TRODSL,10.49781166
LTS,70,2049,E5TROELE,3.8785841999999997
LTS,70,2049,E5TROFOI,0.16301658
LTS,70,2049,E5TROGSL,7.1792049
LTS,70,2050,E5TRODSL,10.4011751
LTS,70,2050,E5TROELE,4.1082488
LTS,70,2050,E5TROFOI,0.15505619
LTS,70,2050,E5TROGSL,6.7001286900000006
LTS,70,2051,E5TRODSL,10.367416500000001
LTS,70,2051,E5TROELE,4.1827952
LTS,70,2051,E5TROFOI,0.15388529
LTS,70,2051,E5TROGSL,6.68426042
LTS,70,2052,E5TRODSL,10.33418288
LTS,70,2052,E5TROELE,4.2592212
LTS,70,2052,E5TROFOI,0.15260983
LTS,70,2052,E5TROGSL,6.65576243
LTS,70,2053,E5TRODSL,10.3009681
LTS,70,2053,E5TROELE,4.3373871
LTS,70,2053,E5TROFOI,0.15116706
LTS,70,2053,E5TROGSL,6.6180257
LTS,70,2054,E5TRODSL,10.25444068
LTS,70,2054,E5TROELE,4.415956100000001
LTS,70,2054,E5TROFOI,0.14959892
LTS,70,2054,E5TROGSL,6.58079669
LTS,70,2055,E5TRODSL,10.185723939999999
LTS,70,2055,E5TROELE,4.4974874
LTS,70,2055,E5TROFOI,0.14777473
LTS,70,2055,E5TROGSL,6.553566969999999
LTS,71,2021,E5TRODSL,9.32529533
LTS,71,2021,E5TROFOI,0.0144
LTS,71,2021,E5TROGSL,20.86653876
LTS,71,2022,E5TRODSL,10.088475489999999
LTS,71,2022,E5TROFOI,0.0156
LTS,71,2022,E5TROGSL,22.576075359999997
LTS,71,2023,E5TRODSL,10.558755300000001
LTS,71,2023,E5TROFOI,0.016303584
LTS,71,2023,E5TROGSL,23.62971588
LTS,71,2024,E5TRODSL,10.762740440000002
LTS,71,2024,E5TROFOI,0.01652509
LTS,71,2024,E5TROGSL,24.082653999999998
LTS,71,2025,E5TRODSL,10.97084808
LTS,71,2025,E5TROFOI,0.0169
LTS,71,2025,E5TROGSL,24.5492405
LTS,71,2026,E5TRODSL,11.11698305
LTS,71,2026,E5TROELE,0.1075392
LTS,71,2026,E5TROFOI,0.029598559
LTS,71,2026,E5TROGSL,22.3271509
LTS,71,2027,E5TRODSL,11.25361788
LTS,71,2027,E5TROELE,0.22330343
LTS,71,2027,E5TROFOI,0.05566104
LTS,71,2027,E5TROGSL,20.664033090000004
LTS,71,2028,E5TRODSL,11.44460934
LTS,71,2028,E5TROELE,0.35137409
LTS,71,2028,E5TROFOI,0.06806174
LTS,71,2028,E5TROGSL,19.0280659
LTS,71,2029,E5TRODSL,11.6118132
LTS,71,2029,E5TROELE,0.49203017
LTS,71,2029,E5TROFOI,0.080178291
LTS,71,2029,E5TROGSL,17.41596364
LTS,71,2030,E5TRODSL,11.740640260000001
LTS,71,2030,E5TROELE,0.65003303
LTS,71,2030,E5TROFOI,0.09194437
LTS,71,2030,E5TROGSL,15.8396469
LTS,71,2031,E5TRODSL,11.57229146
LTS,71,2031,E5TROELE,0.7877366299999999
LTS,71,2031,E5TROFOI,0.10376888
LTS,71,2031,E5TROGSL,15.454951820000002
LTS,71,2032,E5TRODSL,11.39026395
LTS,71,2032,E5TROELE,0.93461286
LTS,71,2032,E5TROFOI,0.1153368
LTS,71,2032,E5TROGSL,15.06082869
LTS,71,2033,E5TRODSL,11.16476331
LTS,71,2033,E5TROELE,1.0902802
LTS,71,2033,E5TROFOI,0.12675966
LTS,71,2033,E5TROGSL,14.683532880000001
LTS,71,2034,E5TRODSL,10.97410753
LTS,71,2034,E5TROELE,1.25677534
LTS,71,2034,E5TROFOI,0.13779246
LTS,71,2034,E5TROGSL,14.256890100000001
LTS,71,2035,E5TRODSL,10.7805252
LTS,71,2035,E5TROELE,1.4262713100000002
LTS,71,2035,E5TROFOI,0.14857609
LTS,71,2035,E5TROGSL,13.81864489
LTS,71,2036,E5TRODSL,10.574168799999999
LTS,71,2036,E5TROELE,1.60809595
LTS,71,2036,E5TROFOI,0.15963015
LTS,71,2036,E5TROGSL,13.46362675
LTS,71,2037,E5TRODSL,10.36763482
LTS,71,2037,E5TROELE,1.80026443
LTS,71,2037,E5TROFOI,0.17031974
LTS,71,2037,E5TROGSL,13.083911409999999
LTS,71,2038,E5TRODSL,10.18171124
LTS,71,2038,E5TROELE,2.00645868
LTS,71,2038,E5TROFOI,0.18080341
LTS,71,2038,E5TROGSL,12.596581999999998
LTS,71,2039,E5TRODSL,10.01420774
LTS,71,2039,E5TROELE,2.2129913
LTS,71,2039,E5TROFOI,0.19074677
LTS,71,2039,E5TROGSL,12.135861180000001
LTS,71,2040,E5TRODSL,9.841772800000001
LTS,71,2040,E5TROELE,2.4311971999999997
LTS,71,2040,E5TROFOI,0.20042954
LTS,71,2040,E5TROGSL,11.6535717
LTS,71,2041,E5TRODSL,9.77297115
LTS,71,2041,E5TROELE,2.6680010000000003
LTS,71,2041,E5TROFOI,0.19280104
LTS,71,2041,E5TROGSL,11.22520797
LTS,71,2042,E5TRODSL,9.6614452
LTS,71,2042,E5TROELE,2.933485
LTS,71,2042,E5TROFOI,0.18511508
LTS,71,2042,E5TROGSL,10.79847255
LTS,71,2043,E5TRODSL,9.58775464
LTS,71,2043,E5TROELE,3.1702114999999997
LTS,71,2043,E5TROFOI,0.17726252
LTS,71,2043,E5TROGSL,10.355437380000001
LTS,71,2044,E5TRODSL,9.47623972
LTS,71,2044,E5TROELE,3.437246
LTS,71,2044,E5TROFOI,0.1693443
LTS,71,2044,E5TROGSL,9.90349826
LTS,71,2045,E5TRODSL,9.34902546
LTS,71,2045,E5TROELE,3.7153099000000003
LTS,71,2045,E5TROFOI,0.16141165
LTS,71,2045,E5TROGSL,9.440976000000001
LTS,71,2046,E5TRODSL,9.22091941
LTS,71,2046,E5TROELE,4.023987399999999
LTS,71,2046,E5TROFOI,0.1538334
LTS,71,2046,E5TROGSL,8.98699752
LTS,71,2047,E5TRODSL,9.09018986
LTS,71,2047,E5TROELE,4.3347628
LTS,71,2047,E5TROFOI,0.14618008
LTS,71,2047,E5TROGSL,8.51778295
LTS,71,2048,E5TRODSL,8.96081856
LTS,71,2048,E5TROELE,4.6580318
LTS,71,2048,E5TROFOI,0.13856464
LTS,71,2048,E5TROGSL,8.02358055
LTS,71,2049,E5TRODSL,8.81342853
LTS,71,2049,E5TROELE,4.994603
LTS,71,2049,E5TROFOI,0.13086194
LTS,71,2049,E5TROGSL,7.52376152
LTS,71,2050,E5TRODSL,8.64816282
LTS,71,2050,E5TROELE,5.3440218
LTS,71,2050,E5TROFOI,0.12324668
LTS,71,2050,E5TROGSL,7.01946343
LTS,71,2051,E5TRODSL,8.56632508
LTS,71,2051,E5TROELE,5.4959273
LTS,71,2051,E5TROFOI,0.12115011
LTS,71,2051,E5TROGSL,7.0219271
LTS,71,2052,E5TRODSL,8.48905271
LTS,71,2052,E5TROELE,5.6508826
LTS,71,2052,E5TROFOI,0.11898842
LTS,71,2052,E5TROGSL,7.013626260000001
LTS,71,2053,E5TRODSL,8.41459034
LTS,71,2053,E5TROELE,5.812493
LTS,71,2053,E5TROFOI,0.11678156
LTS,71,2053,E5TROGSL,6.9954315000000005
LTS,71,2054,E5TRODSL,8.33235863
LTS,71,2054,E5TROELE,5.976718
LTS,71,2054,E5TROFOI,0.11444257
LTS,71,2054,E5TROGSL,6.9782205799999995
LTS,71,2055,E5TRODSL,8.232939439999999
LTS,71,2055,E5TROELE,6.1471364
LTS,71,2055,E5TROFOI,0.11198904
LTS,71,2055,E5TROGSL,6.97192918
LTS,72,2021,E5TRODSL,9.32529533
LTS,72,2021,E5TROFOI,0.0144
LTS,72,2021,E5TROGSL,20.86653876
LTS,72,2022,E5TRODSL,10.088475489999999
LTS,72,2022,E5TROFOI,0.0156
LTS,72,2022,E5TROGSL,22.576075359999997
LTS,72,2023,E5TRODSL,10.558755300000001
LTS,72,2023,E5TROFOI,0.016303584
LTS,72,2023,E5TROGSL,23.62971588
LTS,72,2024,E5TRODSL,10.762740440000002
LTS,72,2024,E5TROFOI,0.01652509
LTS,72,2024,E5TROGSL,24.082653999999998
LTS,72,2025,E5TRODSL,10.97084808
LTS,72,2025,E5TROFOI,0.0169
LTS,72,2025,E5TROGSL,24.5492405
LTS,72,2026,E5TRODSL,11.11698305
LTS,72,2026,E5TROELE,0.1075392
LTS,72,2026,E5TROFOI,0.029598559
LTS,72,2026,E5TROGSL,22.3271509
LTS,72,2027,E5TRODSL,11.247388299999999
LTS,72,2027,E5TROELE,0.22434292
LTS,72,2027,E5TROFOI,0.0556675
LTS,72,2027,E5TROGSL,20.676527429999997
LTS,72,2028,E5TRODSL,11.432897879999999
LTS,72,2028,E5TROELE,0.35430788
LTS,72,2028,E5TROFOI,0.067967424
LTS,72,2028,E5TROGSL,19.05060794
LTS,72,2029,E5TRODSL,11.596781060000001
LTS,72,2029,E5TROELE,0.49696052
LTS,72,2029,E5TROFOI,0.079940279
LTS,72,2029,E5TROGSL,17.44865438
LTS,72,2030,E5TRODSL,11.721723579999999
LTS,72,2030,E5TROELE,0.65896268
LTS,72,2030,E5TROFOI,0.09170781
LTS,72,2030,E5TROGSL,15.878851999999998
LTS,72,2031,E5TRODSL,11.55184294
LTS,72,2031,E5TROELE,0.79988695
LTS,72,2031,E5TROFOI,0.10331326
LTS,72,2031,E5TROGSL,15.50612426
LTS,72,2032,E5TRODSL,11.36441123
LTS,72,2032,E5TROELE,0.9534711
LTS,72,2032,E5TROFOI,0.11480427
LTS,72,2032,E5TROGSL,15.12214916
LTS,72,2033,E5TRODSL,11.13554031
LTS,72,2033,E5TROELE,1.11518991
LTS,72,2033,E5TROFOI,0.12613487
LTS,72,2033,E5TROGSL,14.75611651
LTS,72,2034,E5TRODSL,10.93751599
LTS,72,2034,E5TROELE,1.2900589500000001
LTS,72,2034,E5TROFOI,0.13692924
LTS,72,2034,E5TROGSL,14.3434529
LTS,72,2035,E5TRODSL,10.74191048
LTS,72,2035,E5TROELE,1.46873601
LTS,72,2035,E5TROFOI,0.14750062
LTS,72,2035,E5TROGSL,13.91512922
LTS,72,2036,E5TRODSL,10.5326307
LTS,72,2036,E5TROELE,1.66049996
LTS,72,2036,E5TROFOI,0.15833344
LTS,72,2036,E5TROGSL,13.5712459
LTS,72,2037,E5TRODSL,10.32329894
LTS,72,2037,E5TROELE,1.86303816
LTS,72,2037,E5TROFOI,0.16890549
LTS,72,2037,E5TROGSL,13.202488540000001
LTS,72,2038,E5TRODSL,10.12721954
LTS,72,2038,E5TROELE,2.08144733
LTS,72,2038,E5TROFOI,0.17918118
LTS,72,2038,E5TROGSL,12.7387459
LTS,72,2039,E5TRODSL,9.95776247
LTS,72,2039,E5TROELE,2.3025493
LTS,72,2039,E5TROFOI,0.18895173
LTS,72,2039,E5TROGSL,12.28280738
LTS,72,2040,E5TRODSL,9.784673660000001
LTS,72,2040,E5TROELE,2.5365344
LTS,72,2040,E5TROFOI,0.19849853
LTS,72,2040,E5TROGSL,11.80864867
LTS,72,2041,E5TRODSL,9.71496911
LTS,72,2041,E5TROELE,2.79027
LTS,72,2041,E5TROFOI,0.19081858
LTS,72,2041,E5TROGSL,11.388447710000001
LTS,72,2042,E5TRODSL,9.60305823
LTS,72,2042,E5TROELE,3.0747494
LTS,72,2042,E5TROFOI,0.1831714
LTS,72,2042,E5TROGSL,10.9692616
LTS,72,2043,E5TRODSL,9.5304138
LTS,72,2043,E5TROELE,3.3303346
LTS,72,2043,E5TROFOI,0.17536371
LTS,72,2043,E5TROGSL,10.53296908
LTS,72,2044,E5TRODSL,9.4182397
LTS,72,2044,E5TROELE,3.6197166000000003
LTS,72,2044,E5TROFOI,0.1674219
LTS,72,2044,E5TROGSL,10.08649636
LTS,72,2045,E5TRODSL,9.2916925
LTS,72,2045,E5TROELE,3.9217374
LTS,72,2045,E5TROFOI,0.15958437
LTS,72,2045,E5TROGSL,9.62878944
LTS,72,2046,E5TRODSL,9.16537878
LTS,72,2046,E5TROELE,4.2563674
LTS,72,2046,E5TROFOI,0.15203364
LTS,72,2046,E5TROGSL,9.1790562
LTS,72,2047,E5TRODSL,9.03761316
LTS,72,2047,E5TROELE,4.5943203
LTS,72,2047,E5TROFOI,0.14449538
LTS,72,2047,E5TROGSL,8.711955640000001
LTS,72,2048,E5TRODSL,8.91108375
LTS,72,2048,E5TROELE,4.9477224
LTS,72,2048,E5TROFOI,0.13694948
LTS,72,2048,E5TROGSL,8.21777952
LTS,72,2049,E5TRODSL,8.7684801
LTS,72,2049,E5TROELE,5.3145304
LTS,72,2049,E5TROFOI,0.12940668
LTS,72,2049,E5TROGSL,7.71688618
LTS,72,2050,E5TRODSL,8.60740552
