Strategy,Future.ID,Technology,Year,TotalCapacityAnnual
BAU,64,PPPVT,2036,0.900132
BAU,64,PPPVT,2037,0.990649
BAU,64,PPPVT,2038,1.06105
BAU,64,PPPVT,2039,1.15158
BAU,64,PPPVT,2040,1.1747
BAU,64,PPPVT,2041,1.20789
BAU,64,PPPVT,2042,1.20789
BAU,64,PPPVT,2043,1.20789
BAU,64,PPPVT,2044,1.20789
BAU,64,PPPVT,2045,1.20789
BAU,64,PPPVT,2046,1.20789
BAU,64,PPPVT,2047,1.20789
BAU,64,PPPVT,2048,1.20789
BAU,64,PPPVT,2049,1.20789
BAU,64,PPPVT,2050,1.20789
BAU,64,PPPVT,2051,1.20789
BAU,64,PPPVT,2052,1.20789
BAU,64,PPPVT,2053,1.20789
BAU,64,PPPVT,2054,1.20789
BAU,64,PPPVT,2055,1.20789
BAU,64,PPWNDON,2021,0.102457
BAU,64,PPWNDON,2022,0.102457
BAU,64,PPWNDON,2023,0.102457
BAU,64,PPWNDON,2024,0.102457
BAU,64,PPWNDON,2025,0.162457
BAU,64,PPWNDON,2026,0.222457
BAU,64,PPWNDON,2027,0.282457
BAU,64,PPWNDON,2028,0.303457
BAU,64,PPWNDON,2029,0.303457
BAU,64,PPWNDON,2030,0.303457
BAU,64,PPWNDON,2031,0.303457
BAU,64,PPWNDON,2032,0.360457
BAU,64,PPWNDON,2033,0.360457
BAU,64,PPWNDON,2034,0.360457
BAU,64,PPWNDON,2035,0.385457
BAU,64,PPWNDON,2036,0.385457
BAU,64,PPWNDON,2037,0.385457
BAU,64,PPWNDON,2038,0.385457
BAU,64,PPWNDON,2039,0.445457
BAU,64,PPWNDON,2040,0.445457
BAU,64,PPWNDON,2041,0.445
BAU,64,PPWNDON,2042,0.445
BAU,64,PPWNDON,2043,0.445
BAU,64,PPWNDON,2044,0.445
BAU,64,PPWNDON,2045,0.445399
BAU,64,PPWNDON,2046,0.450529
BAU,64,PPWNDON,2047,0.455669
BAU,64,PPWNDON,2048,0.46081
BAU,64,PPWNDON,2049,0.46595
BAU,64,PPWNDON,2050,0.47108
BAU,64,PPWNDON,2051,0.47622
BAU,64,PPWNDON,2052,0.481361
BAU,64,PPWNDON,2053,0.486501
BAU,64,PPWNDON,2054,0.491641
BAU,64,PPWNDON,2055,0.466641
BAU,65,PPPVT,2021,0.0573256
BAU,65,PPPVT,2022,0.0573256
BAU,65,PPPVT,2023,0.0573256
BAU,65,PPPVT,2024,0.0594499
BAU,65,PPPVT,2025,0.150198
BAU,65,PPPVT,2026,0.240198
BAU,65,PPPVT,2027,0.330198
BAU,65,PPPVT,2028,0.420198
BAU,65,PPPVT,2029,0.510198
BAU,65,PPPVT,2030,0.600198
BAU,65,PPPVT,2031,0.690198
BAU,65,PPPVT,2032,0.780198
BAU,65,PPPVT,2033,0.814198
BAU,65,PPPVT,2034,0.814198
BAU,65,PPPVT,2035,0.815642
BAU,65,PPPVT,2036,0.900132
BAU,65,PPPVT,2037,0.990649
BAU,65,PPPVT,2038,1.06105
BAU,65,PPPVT,2039,1.15158
BAU,65,PPPVT,2040,1.1747
BAU,65,PPPVT,2041,1.20789
BAU,65,PPPVT,2042,1.20789
BAU,65,PPPVT,2043,1.20789
BAU,65,PPPVT,2044,1.20789
BAU,65,PPPVT,2045,1.20789
BAU,65,PPPVT,2046,1.20789
BAU,65,PPPVT,2047,1.20789
BAU,65,PPPVT,2048,1.20789
BAU,65,PPPVT,2049,1.20789
BAU,65,PPPVT,2050,1.20789
BAU,65,PPPVT,2051,1.21111
BAU,65,PPPVT,2052,1.21906
BAU,65,PPPVT,2053,1.22708
BAU,65,PPPVT,2054,1.23512
BAU,65,PPPVT,2055,1.27361
BAU,65,PPWNDON,2021,0.102457
BAU,65,PPWNDON,2022,0.102457
BAU,65,PPWNDON,2023,0.102457
BAU,65,PPWNDON,2024,0.102457
BAU,65,PPWNDON,2025,0.162457
BAU,65,PPWNDON,2026,0.222457
BAU,65,PPWNDON,2027,0.282457
BAU,65,PPWNDON,2028,0.303457
BAU,65,PPWNDON,2029,0.303457
BAU,65,PPWNDON,2030,0.303457
BAU,65,PPWNDON,2031,0.303457
BAU,65,PPWNDON,2032,0.360457
BAU,65,PPWNDON,2033,0.360457
BAU,65,PPWNDON,2034,0.360457
BAU,65,PPWNDON,2035,0.385457
BAU,65,PPWNDON,2036,0.385457
BAU,65,PPWNDON,2037,0.385457
BAU,65,PPWNDON,2038,0.385457
BAU,65,PPWNDON,2039,0.445457
BAU,65,PPWNDON,2040,0.445457
BAU,65,PPWNDON,2041,0.445
BAU,65,PPWNDON,2042,0.445
BAU,65,PPWNDON,2043,0.445
BAU,65,PPWNDON,2044,0.445
BAU,65,PPWNDON,2045,0.445399
BAU,65,PPWNDON,2046,0.450529
BAU,65,PPWNDON,2047,0.455669
BAU,65,PPWNDON,2048,0.46081
BAU,65,PPWNDON,2049,0.46595
BAU,65,PPWNDON,2050,0.47108
BAU,65,PPWNDON,2051,0.47622
BAU,65,PPWNDON,2052,0.481361
BAU,65,PPWNDON,2053,0.486501
BAU,65,PPWNDON,2054,0.491641
BAU,65,PPWNDON,2055,0.466641
BAU,66,PPPVT,2021,0.0573256
BAU,66,PPPVT,2022,0.0573256
BAU,66,PPPVT,2023,0.0573256
BAU,66,PPPVT,2024,0.0594499
BAU,66,PPPVT,2025,0.150137
BAU,66,PPPVT,2026,0.240137
BAU,66,PPPVT,2027,0.330137
BAU,66,PPPVT,2028,0.420137
BAU,66,PPPVT,2029,0.510137
BAU,66,PPPVT,2030,0.600137
BAU,66,PPPVT,2031,0.690137
BAU,66,PPPVT,2032,0.780137
BAU,66,PPPVT,2033,0.814137
BAU,66,PPPVT,2034,0.814137
BAU,66,PPPVT,2035,0.815642
BAU,66,PPPVT,2036,0.900132
BAU,66,PPPVT,2037,0.990649
BAU,66,PPPVT,2038,1.06105
BAU,66,PPPVT,2039,1.15158
BAU,66,PPPVT,2040,1.1747
BAU,66,PPPVT,2041,1.20789
BAU,66,PPPVT,2042,1.20789
BAU,66,PPPVT,2043,1.20789
BAU,66,PPPVT,2044,1.20789
BAU,66,PPPVT,2045,1.20789
BAU,66,PPPVT,2046,1.20789
BAU,66,PPPVT,2047,1.20789
BAU,66,PPPVT,2048,1.20789
BAU,66,PPPVT,2049,1.21997
BAU,66,PPPVT,2050,1.23683
BAU,66,PPPVT,2051,1.245
BAU,66,PPPVT,2052,1.25316
BAU,66,PPPVT,2053,1.26142
BAU,66,PPPVT,2054,1.26981
BAU,66,PPPVT,2055,1.30188
BAU,66,PPWNDON,2021,0.102457
BAU,66,PPWNDON,2022,0.102457
BAU,66,PPWNDON,2023,0.102457
BAU,66,PPWNDON,2024,0.102457
BAU,66,PPWNDON,2025,0.162457
BAU,66,PPWNDON,2026,0.222457
BAU,66,PPWNDON,2027,0.282457
BAU,66,PPWNDON,2028,0.303457
BAU,66,PPWNDON,2029,0.303457
BAU,66,PPWNDON,2030,0.303457
BAU,66,PPWNDON,2031,0.303457
BAU,66,PPWNDON,2032,0.360457
BAU,66,PPWNDON,2033,0.360457
BAU,66,PPWNDON,2034,0.360457
BAU,66,PPWNDON,2035,0.385457
BAU,66,PPWNDON,2036,0.385457
BAU,66,PPWNDON,2037,0.385457
BAU,66,PPWNDON,2038,0.385457
BAU,66,PPWNDON,2039,0.445457
BAU,66,PPWNDON,2040,0.445457
BAU,66,PPWNDON,2041,0.445
BAU,66,PPWNDON,2042,0.445
BAU,66,PPWNDON,2043,0.445
BAU,66,PPWNDON,2044,0.445
BAU,66,PPWNDON,2045,0.445399
BAU,66,PPWNDON,2046,0.450529
BAU,66,PPWNDON,2047,0.455669
BAU,66,PPWNDON,2048,0.46081
BAU,66,PPWNDON,2049,0.46595
BAU,66,PPWNDON,2050,0.47108
BAU,66,PPWNDON,2051,0.47622
BAU,66,PPWNDON,2052,0.481361
BAU,66,PPWNDON,2053,0.486501
BAU,66,PPWNDON,2054,0.491641
BAU,66,PPWNDON,2055,0.466641
BAU,67,PPPVT,2021,0.0573256
BAU,67,PPPVT,2022,0.0573256
BAU,67,PPPVT,2023,0.0573256
BAU,67,PPPVT,2024,0.0594499
BAU,67,PPPVT,2025,0.150239
BAU,67,PPPVT,2026,0.240239
BAU,67,PPPVT,2027,0.330239
BAU,67,PPPVT,2028,0.420239
BAU,67,PPPVT,2029,0.510239
BAU,67,PPPVT,2030,0.600239
BAU,67,PPPVT,2031,0.690239
BAU,67,PPPVT,2032,0.780239
BAU,67,PPPVT,2033,0.814239
BAU,67,PPPVT,2034,0.814239
BAU,67,PPPVT,2035,0.815642
BAU,67,PPPVT,2036,0.900132
BAU,67,PPPVT,2037,0.990649
BAU,67,PPPVT,2038,1.06105
BAU,67,PPPVT,2039,1.15158
BAU,67,PPPVT,2040,1.1747
BAU,67,PPPVT,2041,1.20789
BAU,67,PPPVT,2042,1.20789
BAU,67,PPPVT,2043,1.20789
BAU,67,PPPVT,2044,1.20789
BAU,67,PPPVT,2045,1.20789
BAU,67,PPPVT,2046,1.20789
BAU,67,PPPVT,2047,1.20789
BAU,67,PPPVT,2048,1.20789
BAU,67,PPPVT,2049,1.20789
BAU,67,PPPVT,2050,1.20789
BAU,67,PPPVT,2051,1.20789
BAU,67,PPPVT,2052,1.20789
BAU,67,PPPVT,2053,1.20789
BAU,67,PPPVT,2054,1.20789
BAU,67,PPPVT,2055,1.20789
BAU,67,PPWNDON,2021,0.102457
BAU,67,PPWNDON,2022,0.102457
BAU,67,PPWNDON,2023,0.102457
BAU,67,PPWNDON,2024,0.102457
BAU,67,PPWNDON,2025,0.162457
BAU,67,PPWNDON,2026,0.222457
BAU,67,PPWNDON,2027,0.282457
BAU,67,PPWNDON,2028,0.303457
BAU,67,PPWNDON,2029,0.303457
BAU,67,PPWNDON,2030,0.303457
BAU,67,PPWNDON,2031,0.303457
BAU,67,PPWNDON,2032,0.360457
BAU,67,PPWNDON,2033,0.360457
BAU,67,PPWNDON,2034,0.360457
BAU,67,PPWNDON,2035,0.385457
BAU,67,PPWNDON,2036,0.385457
BAU,67,PPWNDON,2037,0.385457
BAU,67,PPWNDON,2038,0.385457
BAU,67,PPWNDON,2039,0.445457
BAU,67,PPWNDON,2040,0.445457
BAU,67,PPWNDON,2041,0.445
BAU,67,PPWNDON,2042,0.445
BAU,67,PPWNDON,2043,0.445
BAU,67,PPWNDON,2044,0.445
BAU,67,PPWNDON,2045,0.445399
BAU,67,PPWNDON,2046,0.450529
BAU,67,PPWNDON,2047,0.455669
BAU,67,PPWNDON,2048,0.46081
BAU,67,PPWNDON,2049,0.46595
BAU,67,PPWNDON,2050,0.47108
BAU,67,PPWNDON,2051,0.47622
BAU,67,PPWNDON,2052,0.481361
BAU,67,PPWNDON,2053,0.486501
BAU,67,PPWNDON,2054,0.491641
BAU,67,PPWNDON,2055,0.466641
BAU,68,PPPVT,2021,0.0573256
BAU,68,PPPVT,2022,0.0573256
BAU,68,PPPVT,2023,0.0573256
BAU,68,PPPVT,2024,0.0594499
BAU,68,PPPVT,2025,0.150147
BAU,68,PPPVT,2026,0.240147
BAU,68,PPPVT,2027,0.330147
BAU,68,PPPVT,2028,0.420147
BAU,68,PPPVT,2029,0.510147
BAU,68,PPPVT,2030,0.600147
BAU,68,PPPVT,2031,0.690147
BAU,68,PPPVT,2032,0.780147
BAU,68,PPPVT,2033,0.814147
BAU,68,PPPVT,2034,0.814147
BAU,68,PPPVT,2035,0.815642
BAU,68,PPPVT,2036,0.900132
BAU,68,PPPVT,2037,0.990649
BAU,68,PPPVT,2038,1.06105
BAU,68,PPPVT,2039,1.15158
BAU,68,PPPVT,2040,1.1747
BAU,68,PPPVT,2041,1.20789
BAU,68,PPPVT,2042,1.20789
BAU,68,PPPVT,2043,1.20789
BAU,68,PPPVT,2044,1.20789
BAU,68,PPPVT,2045,1.20789
BAU,68,PPPVT,2046,1.20789
BAU,68,PPPVT,2047,1.20789
BAU,68,PPPVT,2048,1.20789
BAU,68,PPPVT,2049,1.20789
BAU,68,PPPVT,2050,1.20789
BAU,68,PPPVT,2051,1.20789
BAU,68,PPPVT,2052,1.20789
BAU,68,PPPVT,2053,1.20789
BAU,68,PPPVT,2054,1.20789
BAU,68,PPPVT,2055,1.20789
BAU,68,PPWNDON,2021,0.102457
BAU,68,PPWNDON,2022,0.102457
BAU,68,PPWNDON,2023,0.102457
BAU,68,PPWNDON,2024,0.102457
BAU,68,PPWNDON,2025,0.162457
BAU,68,PPWNDON,2026,0.222457
BAU,68,PPWNDON,2027,0.282457
BAU,68,PPWNDON,2028,0.303457
BAU,68,PPWNDON,2029,0.303457
BAU,68,PPWNDON,2030,0.303457
BAU,68,PPWNDON,2031,0.303457
BAU,68,PPWNDON,2032,0.360457
BAU,68,PPWNDON,2033,0.360457
BAU,68,PPWNDON,2034,0.360457
BAU,68,PPWNDON,2035,0.385457
BAU,68,PPWNDON,2036,0.385457
BAU,68,PPWNDON,2037,0.385457
BAU,68,PPWNDON,2038,0.385457
BAU,68,PPWNDON,2039,0.445457
BAU,68,PPWNDON,2040,0.445457
BAU,68,PPWNDON,2041,0.445
BAU,68,PPWNDON,2042,0.445
BAU,68,PPWNDON,2043,0.445
BAU,68,PPWNDON,2044,0.445
BAU,68,PPWNDON,2045,0.445399
BAU,68,PPWNDON,2046,0.450529
BAU,68,PPWNDON,2047,0.455669
BAU,68,PPWNDON,2048,0.46081
BAU,68,PPWNDON,2049,0.46595
BAU,68,PPWNDON,2050,0.47108
BAU,68,PPWNDON,2051,0.47622
BAU,68,PPWNDON,2052,0.481361
BAU,68,PPWNDON,2053,0.486501
BAU,68,PPWNDON,2054,0.491641
BAU,68,PPWNDON,2055,0.466641
BAU,69,PPPVT,2021,0.0573256
BAU,69,PPPVT,2022,0.0573256
BAU,69,PPPVT,2023,0.0573256
BAU,69,PPPVT,2024,0.0594499
BAU,69,PPPVT,2025,0.149881
BAU,69,PPPVT,2026,0.239881
BAU,69,PPPVT,2027,0.329881
BAU,69,PPPVT,2028,0.419881
BAU,69,PPPVT,2029,0.509881
BAU,69,PPPVT,2030,0.599881
BAU,69,PPPVT,2031,0.689881
BAU,69,PPPVT,2032,0.779881
BAU,69,PPPVT,2033,0.813881
BAU,69,PPPVT,2034,0.813881
BAU,69,PPPVT,2035,0.815642
BAU,69,PPPVT,2036,0.900132
BAU,69,PPPVT,2037,0.996474
BAU,69,PPPVT,2038,1.09523
BAU,69,PPPVT,2039,1.18523
BAU,69,PPPVT,2040,1.22353
BAU,69,PPPVT,2041,1.26276
BAU,69,PPPVT,2042,1.30095
BAU,69,PPPVT,2043,1.33437
BAU,69,PPPVT,2044,1.37368
BAU,69,PPPVT,2045,1.41456
BAU,69,PPPVT,2046,1.45272
BAU,69,PPPVT,2047,1.49159
BAU,69,PPPVT,2048,1.53119
BAU,69,PPPVT,2049,1.57132
BAU,69,PPPVT,2050,1.60729
BAU,69,PPPVT,2051,1.62133
BAU,69,PPPVT,2052,1.63379
BAU,69,PPPVT,2053,1.64639
BAU,69,PPPVT,2054,1.65923
BAU,69,PPPVT,2055,1.69565
BAU,69,PPWNDON,2021,0.102457
BAU,69,PPWNDON,2022,0.102457
BAU,69,PPWNDON,2023,0.102457
BAU,69,PPWNDON,2024,0.102457
BAU,69,PPWNDON,2025,0.162457
BAU,69,PPWNDON,2026,0.222457
BAU,69,PPWNDON,2027,0.282457
BAU,69,PPWNDON,2028,0.303457
BAU,69,PPWNDON,2029,0.303457
BAU,69,PPWNDON,2030,0.303457
BAU,69,PPWNDON,2031,0.303457
BAU,69,PPWNDON,2032,0.360457
BAU,69,PPWNDON,2033,0.360457
BAU,69,PPWNDON,2034,0.360457
BAU,69,PPWNDON,2035,0.385457
BAU,69,PPWNDON,2036,0.385457
BAU,69,PPWNDON,2037,0.385457
BAU,69,PPWNDON,2038,0.385457
BAU,69,PPWNDON,2039,0.445457
BAU,69,PPWNDON,2040,0.445457
BAU,69,PPWNDON,2041,0.445
BAU,69,PPWNDON,2042,0.445
BAU,69,PPWNDON,2043,0.445
BAU,69,PPWNDON,2044,0.445
BAU,69,PPWNDON,2045,0.445399
BAU,69,PPWNDON,2046,0.450529
BAU,69,PPWNDON,2047,0.455669
BAU,69,PPWNDON,2048,0.46081
BAU,69,PPWNDON,2049,0.46595
BAU,69,PPWNDON,2050,0.472071
BAU,69,PPWNDON,2051,0.47622
BAU,69,PPWNDON,2052,0.481361
BAU,69,PPWNDON,2053,0.486501
BAU,69,PPWNDON,2054,0.491641
BAU,69,PPWNDON,2055,0.466641
BAU,70,PPPVT,2021,0.0573256
BAU,70,PPPVT,2022,0.0573256
BAU,70,PPPVT,2023,0.0573256
BAU,70,PPPVT,2024,0.0594499
BAU,70,PPPVT,2025,0.150136
BAU,70,PPPVT,2026,0.240136
BAU,70,PPPVT,2027,0.330136
BAU,70,PPPVT,2028,0.420136
BAU,70,PPPVT,2029,0.510136
BAU,70,PPPVT,2030,0.600136
BAU,70,PPPVT,2031,0.690136
BAU,70,PPPVT,2032,0.780136
BAU,70,PPPVT,2033,0.814136
BAU,70,PPPVT,2034,0.814136
BAU,70,PPPVT,2035,0.815642
BAU,70,PPPVT,2036,0.900132
BAU,70,PPPVT,2037,0.990649
BAU,70,PPPVT,2038,1.06105
BAU,70,PPPVT,2039,1.15158
BAU,70,PPPVT,2040,1.1747
BAU,70,PPPVT,2041,1.20789
BAU,70,PPPVT,2042,1.20789
BAU,70,PPPVT,2043,1.20789
BAU,70,PPPVT,2044,1.20789
BAU,70,PPPVT,2045,1.20789
BAU,70,PPPVT,2046,1.20789
BAU,70,PPPVT,2047,1.20789
BAU,70,PPPVT,2048,1.20789
BAU,70,PPPVT,2049,1.20789
BAU,70,PPPVT,2050,1.20789
BAU,70,PPPVT,2051,1.20789
BAU,70,PPPVT,2052,1.20789
BAU,70,PPPVT,2053,1.20789
BAU,70,PPPVT,2054,1.20789
BAU,70,PPPVT,2055,1.20789
BAU,70,PPWNDON,2021,0.102457
BAU,70,PPWNDON,2022,0.102457
BAU,70,PPWNDON,2023,0.102457
BAU,70,PPWNDON,2024,0.102457
BAU,70,PPWNDON,2025,0.162457
BAU,70,PPWNDON,2026,0.222457
BAU,70,PPWNDON,2027,0.282457
BAU,70,PPWNDON,2028,0.303457
BAU,70,PPWNDON,2029,0.303457
BAU,70,PPWNDON,2030,0.303457
BAU,70,PPWNDON,2031,0.303457
BAU,70,PPWNDON,2032,0.360457
BAU,70,PPWNDON,2033,0.360457
BAU,70,PPWNDON,2034,0.360457
BAU,70,PPWNDON,2035,0.385457
BAU,70,PPWNDON,2036,0.385457
BAU,70,PPWNDON,2037,0.385457
BAU,70,PPWNDON,2038,0.385457
BAU,70,PPWNDON,2039,0.445457
BAU,70,PPWNDON,2040,0.445457
BAU,70,PPWNDON,2041,0.445
BAU,70,PPWNDON,2042,0.445
BAU,70,PPWNDON,2043,0.445
BAU,70,PPWNDON,2044,0.445
BAU,70,PPWNDON,2045,0.445399
BAU,70,PPWNDON,2046,0.450529
BAU,70,PPWNDON,2047,0.455669
BAU,70,PPWNDON,2048,0.46081
BAU,70,PPWNDON,2049,0.46595
BAU,70,PPWNDON,2050,0.47108
BAU,70,PPWNDON,2051,0.47622
BAU,70,PPWNDON,2052,0.481361
BAU,70,PPWNDON,2053,0.486501
BAU,70,PPWNDON,2054,0.491641
BAU,70,PPWNDON,2055,0.466641
BAU,71,PPPVT,2021,0.0573256
BAU,71,PPPVT,2022,0.0573256
BAU,71,PPPVT,2023,0.0573256
BAU,71,PPPVT,2024,0.0594499
BAU,71,PPPVT,2025,0.150024
BAU,71,PPPVT,2026,0.240024
BAU,71,PPPVT,2027,0.330024
BAU,71,PPPVT,2028,0.420024
BAU,71,PPPVT,2029,0.510024
BAU,71,PPPVT,2030,0.600024
BAU,71,PPPVT,2031,0.690024
BAU,71,PPPVT,2032,0.780024
BAU,71,PPPVT,2033,0.814024
BAU,71,PPPVT,2034,0.814024
BAU,71,PPPVT,2035,0.821191
BAU,71,PPPVT,2036,0.921467
BAU,71,PPPVT,2037,1.02239
BAU,71,PPPVT,2038,1.11764
BAU,71,PPPVT,2039,1.20764
BAU,71,PPPVT,2040,1.25437
BAU,71,PPPVT,2041,1.2965
BAU,71,PPPVT,2042,1.33755
BAU,71,PPPVT,2043,1.37402
BAU,71,PPPVT,2044,1.41642
BAU,71,PPPVT,2045,1.4525
BAU,71,PPPVT,2046,1.48346
BAU,71,PPPVT,2047,1.51442
BAU,71,PPPVT,2048,1.54537
BAU,71,PPPVT,2049,1.57633
BAU,71,PPPVT,2050,1.60729
BAU,71,PPPVT,2051,1.63824
BAU,71,PPPVT,2052,1.66919
BAU,71,PPPVT,2053,1.70015
BAU,71,PPPVT,2054,1.71987
BAU,71,PPPVT,2055,1.76206
BAU,71,PPWNDON,2021,0.102457
BAU,71,PPWNDON,2022,0.102457
BAU,71,PPWNDON,2023,0.102457
BAU,71,PPWNDON,2024,0.102457
BAU,71,PPWNDON,2025,0.162457
BAU,71,PPWNDON,2026,0.222457
BAU,71,PPWNDON,2027,0.282457
BAU,71,PPWNDON,2028,0.303457
BAU,71,PPWNDON,2029,0.303457
BAU,71,PPWNDON,2030,0.303457
BAU,71,PPWNDON,2031,0.303457
BAU,71,PPWNDON,2032,0.360457
BAU,71,PPWNDON,2033,0.360457
BAU,71,PPWNDON,2034,0.360457
BAU,71,PPWNDON,2035,0.385457
BAU,71,PPWNDON,2036,0.385457
BAU,71,PPWNDON,2037,0.385457
BAU,71,PPWNDON,2038,0.385457
BAU,71,PPWNDON,2039,0.445457
BAU,71,PPWNDON,2040,0.445457
BAU,71,PPWNDON,2041,0.445
BAU,71,PPWNDON,2042,0.445
BAU,71,PPWNDON,2043,0.445
BAU,71,PPWNDON,2044,0.445
BAU,71,PPWNDON,2045,0.453435
BAU,71,PPWNDON,2046,0.469069
BAU,71,PPWNDON,2047,0.479062
BAU,71,PPWNDON,2048,0.496419
BAU,71,PPWNDON,2049,0.51451
BAU,71,PPWNDON,2050,0.517971
BAU,71,PPWNDON,2051,0.517971
BAU,71,PPWNDON,2052,0.494776
BAU,71,PPWNDON,2053,0.494776
BAU,71,PPWNDON,2054,0.494776
BAU,71,PPWNDON,2055,0.47262
BAU,72,PPPVT,2021,0.0573256
BAU,72,PPPVT,2022,0.0573256
BAU,72,PPPVT,2023,0.0573256
BAU,72,PPPVT,2024,0.0594499
BAU,72,PPPVT,2025,0.149658
BAU,72,PPPVT,2026,0.239658
BAU,72,PPPVT,2027,0.329658
BAU,72,PPPVT,2028,0.419658
BAU,72,PPPVT,2029,0.509658
BAU,72,PPPVT,2030,0.599658
BAU,72,PPPVT,2031,0.689658
BAU,72,PPPVT,2032,0.779658
BAU,72,PPPVT,2033,0.813658
BAU,72,PPPVT,2034,0.813658
BAU,72,PPPVT,2035,0.815642
BAU,72,PPPVT,2036,0.900132
BAU,72,PPPVT,2037,0.990649
BAU,72,PPPVT,2038,1.06105
BAU,72,PPPVT,2039,1.15158
BAU,72,PPPVT,2040,1.1747
BAU,72,PPPVT,2041,1.20789
BAU,72,PPPVT,2042,1.20789
BAU,72,PPPVT,2043,1.20789
BAU,72,PPPVT,2044,1.20789
BAU,72,PPPVT,2045,1.20789
BAU,72,PPPVT,2046,1.20789
BAU,72,PPPVT,2047,1.20789
BAU,72,PPPVT,2048,1.20789
BAU,72,PPPVT,2049,1.20789
BAU,72,PPPVT,2050,1.20789
BAU,72,PPPVT,2051,1.20789
BAU,72,PPPVT,2052,1.20789
BAU,72,PPPVT,2053,1.20789
BAU,72,PPPVT,2054,1.20789
BAU,72,PPPVT,2055,1.20789
BAU,72,PPWNDON,2021,0.102457
BAU,72,PPWNDON,2022,0.102457
BAU,72,PPWNDON,2023,0.102457
BAU,72,PPWNDON,2024,0.102457
BAU,72,PPWNDON,2025,0.162457
BAU,72,PPWNDON,2026,0.222457
BAU,72,PPWNDON,2027,0.282457
BAU,72,PPWNDON,2028,0.303457
BAU,72,PPWNDON,2029,0.303457
BAU,72,PPWNDON,2030,0.303457
BAU,72,PPWNDON,2031,0.303457
BAU,72,PPWNDON,2032,0.360457
BAU,72,PPWNDON,2033,0.360457
BAU,72,PPWNDON,2034,0.360457
BAU,72,PPWNDON,2035,0.385457
BAU,72,PPWNDON,2036,0.385457
BAU,72,PPWNDON,2037,0.385457
BAU,72,PPWNDON,2038,0.385457
BAU,72,PPWNDON,2039,0.445457
BAU,72,PPWNDON,2040,0.445457
BAU,72,PPWNDON,2041,0.445
BAU,72,PPWNDON,2042,0.445
BAU,72,PPWNDON,2043,0.445
BAU,72,PPWNDON,2044,0.445
BAU,72,PPWNDON,2045,0.445399
BAU,72,PPWNDON,2046,0.450529
BAU,72,PPWNDON,2047,0.455669
BAU,72,PPWNDON,2048,0.46081
BAU,72,PPWNDON,2049,0.46595
BAU,72,PPWNDON,2050,0.47108
BAU,72,PPWNDON,2051,0.47622
BAU,72,PPWNDON,2052,0.481361
BAU,72,PPWNDON,2053,0.486501
BAU,72,PPWNDON,2054,0.491641
BAU,72,PPWNDON,2055,0.466641
BAU,73,PPPVT,2021,0.0573256
BAU,73,PPPVT,2022,0.0573256
BAU,73,PPPVT,2023,0.0573256
BAU,73,PPPVT,2024,0.0594499
BAU,73,PPPVT,2025,0.149608
BAU,73,PPPVT,2026,0.239608
BAU,73,PPPVT,2027,0.329608
BAU,73,PPPVT,2028,0.419608
BAU,73,PPPVT,2029,0.509608
BAU,73,PPPVT,2030,0.599608
BAU,73,PPPVT,2031,0.689608
BAU,73,PPPVT,2032,0.779608
BAU,73,PPPVT,2033,0.813608
BAU,73,PPPVT,2034,0.813608
BAU,73,PPPVT,2035,0.815642
BAU,73,PPPVT,2036,0.900132
BAU,73,PPPVT,2037,0.990649
BAU,73,PPPVT,2038,1.06105
BAU,73,PPPVT,2039,1.15158
BAU,73,PPPVT,2040,1.1747
BAU,73,PPPVT,2041,1.20789
BAU,73,PPPVT,2042,1.20789
BAU,73,PPPVT,2043,1.20789
BAU,73,PPPVT,2044,1.20789
BAU,73,PPPVT,2045,1.20789
BAU,73,PPPVT,2046,1.20789
BAU,73,PPPVT,2047,1.20789
BAU,73,PPPVT,2048,1.20789
BAU,73,PPPVT,2049,1.20789
BAU,73,PPPVT,2050,1.20789
BAU,73,PPPVT,2051,1.20789
BAU,73,PPPVT,2052,1.20789
BAU,73,PPPVT,2053,1.20789
BAU,73,PPPVT,2054,1.20789
BAU,73,PPPVT,2055,1.20789
BAU,73,PPWNDON,2021,0.102457
BAU,73,PPWNDON,2022,0.102457
BAU,73,PPWNDON,2023,0.102457
BAU,73,PPWNDON,2024,0.102457
BAU,73,PPWNDON,2025,0.162457
BAU,73,PPWNDON,2026,0.222457
BAU,73,PPWNDON,2027,0.282457
BAU,73,PPWNDON,2028,0.303457
BAU,73,PPWNDON,2029,0.303457
BAU,73,PPWNDON,2030,0.303457
BAU,73,PPWNDON,2031,0.303457
BAU,73,PPWNDON,2032,0.360457
BAU,73,PPWNDON,2033,0.360457
BAU,73,PPWNDON,2034,0.360457
BAU,73,PPWNDON,2035,0.385457
BAU,73,PPWNDON,2036,0.385457
BAU,73,PPWNDON,2037,0.385457
BAU,73,PPWNDON,2038,0.385457
BAU,73,PPWNDON,2039,0.445457
BAU,73,PPWNDON,2040,0.445457
BAU,73,PPWNDON,2041,0.445
BAU,73,PPWNDON,2042,0.445
BAU,73,PPWNDON,2043,0.445
BAU,73,PPWNDON,2044,0.445
BAU,73,PPWNDON,2045,0.445399
BAU,73,PPWNDON,2046,0.450529
BAU,73,PPWNDON,2047,0.455669
BAU,73,PPWNDON,2048,0.46081
BAU,73,PPWNDON,2049,0.46595
BAU,73,PPWNDON,2050,0.47108
BAU,73,PPWNDON,2051,0.47622
