Strategy,Future.ID,Technology,Year,UseByTechnology
BAU,1,T4ELE_PRI,2053,0.29210502
BAU,1,T4ELE_PRI,2054,0.29804904
BAU,1,T4ELE_PRI,2055,0.30400456
BAU,1,T4ELE_PUB,2026,0.0024516
BAU,1,T4ELE_PUB,2027,0.0044027
BAU,1,T4ELE_PUB,2028,0.00689368
BAU,1,T4ELE_PUB,2029,0.0098201
BAU,1,T4ELE_PUB,2030,0.0123889
BAU,1,T4ELE_PUB,2031,0.0157755
BAU,1,T4ELE_PUB,2032,0.01916193
BAU,1,T4ELE_PUB,2033,0.02262739
BAU,1,T4ELE_PUB,2034,0.02656774
BAU,1,T4ELE_PUB,2035,0.03061228
BAU,1,T4ELE_PUB,2036,0.03423557
BAU,1,T4ELE_PUB,2037,0.03843458
BAU,1,T4ELE_PUB,2038,0.04315106
BAU,1,T4ELE_PUB,2039,0.04743195
BAU,1,T4ELE_PUB,2040,0.05179177
BAU,1,T4ELE_PUB,2041,0.05670552
BAU,1,T4ELE_PUB,2042,0.0618025
BAU,1,T4ELE_PUB,2043,0.06747237
BAU,1,T4ELE_PUB,2044,0.07268709
BAU,1,T4ELE_PUB,2045,0.0783369
BAU,1,T4ELE_PUB,2046,0.08374897
BAU,1,T4ELE_PUB,2047,0.08959611
BAU,1,T4ELE_PUB,2048,0.09620557
BAU,1,T4ELE_PUB,2049,0.10231468
BAU,1,T4ELE_PUB,2050,0.10892787
BAU,1,T4ELE_PUB,2051,0.11129541
BAU,1,T4ELE_PUB,2052,0.11374202
BAU,1,T4ELE_PUB,2053,0.11568854
BAU,1,T4ELE_PUB,2054,0.11817449
BAU,1,T4ELE_PUB,2055,0.12101626
BAU,1,T4FOI_HEA,2021,0.0144
BAU,1,T4FOI_HEA,2022,0.0156
BAU,1,T4FOI_HEA,2023,0.016303584
BAU,1,T4FOI_HEA,2024,0.01652509
BAU,1,T4FOI_HEA,2025,0.0169
BAU,1,T4FOI_HEA,2026,0.030513978
BAU,1,T4FOI_HEA,2027,0.058952688
BAU,1,T4FOI_HEA,2028,0.0739
BAU,1,T4FOI_HEA,2029,0.089334767
BAU,1,T4FOI_HEA,2030,0.1053
BAU,1,T4FOI_HEA,2031,0.1221
BAU,1,T4FOI_HEA,2032,0.1396
BAU,1,T4FOI_HEA,2033,0.15777097
BAU,1,T4FOI_HEA,2034,0.1763
BAU,1,T4FOI_HEA,2035,0.19572473
BAU,1,T4FOI_HEA,2036,0.21651326
BAU,1,T4FOI_HEA,2037,0.2381
BAU,1,T4FOI_HEA,2038,0.26042939
BAU,1,T4FOI_HEA,2039,0.28354803
BAU,1,T4FOI_HEA,2040,0.3074
BAU,1,T4FOI_HEA,2041,0.3053
BAU,1,T4FOI_HEA,2042,0.30281254
BAU,1,T4FOI_HEA,2043,0.29982366
BAU,1,T4FOI_HEA,2044,0.2963
BAU,1,T4FOI_HEA,2045,0.29242079
BAU,1,T4FOI_HEA,2046,0.2887
BAU,1,T4FOI_HEA,2047,0.28450932
BAU,1,T4FOI_HEA,2048,0.27971792
BAU,1,T4FOI_HEA,2049,0.2744
BAU,1,T4FOI_HEA,2050,0.26868172
BAU,1,T4FOI_HEA,2051,0.27480323
BAU,1,T4FOI_HEA,2052,0.2811
BAU,1,T4FOI_HEA,2053,0.2875
BAU,1,T4FOI_HEA,2054,0.2941276
BAU,1,T4FOI_HEA,2055,0.30083584
BAU,1,T4GSL_LIG,2021,0.87163296
BAU,1,T4GSL_LIG,2022,0.94326176
BAU,1,T4GSL_LIG,2023,0.98758208
BAU,1,T4GSL_LIG,2024,1.005937
BAU,1,T4GSL_LIG,2025,1.0256349
BAU,1,T4GSL_LIG,2026,1.0314547
BAU,1,T4GSL_LIG,2027,1.0348761
BAU,1,T4GSL_LIG,2028,1.0482549
BAU,1,T4GSL_LIG,2029,1.0607825
BAU,1,T4GSL_LIG,2030,1.0738432
BAU,1,T4GSL_LIG,2031,1.0879325
BAU,1,T4GSL_LIG,2032,1.101624
BAU,1,T4GSL_LIG,2033,1.1149556
BAU,1,T4GSL_LIG,2034,1.1273987
BAU,1,T4GSL_LIG,2035,1.1399088
BAU,1,T4GSL_LIG,2036,1.1558577
BAU,1,T4GSL_LIG,2037,1.1714112
BAU,1,T4GSL_LIG,2038,1.1856154
BAU,1,T4GSL_LIG,2039,1.1999296
BAU,1,T4GSL_LIG,2040,1.2128334
BAU,1,T4GSL_LIG,2041,1.2687628
BAU,1,T4GSL_LIG,2042,1.3267549
BAU,1,T4GSL_LIG,2043,1.3858627
BAU,1,T4GSL_LIG,2044,1.4466267
BAU,1,T4GSL_LIG,2045,1.5095145
BAU,1,T4GSL_LIG,2046,1.5766163
BAU,1,T4GSL_LIG,2047,1.645981
BAU,1,T4GSL_LIG,2048,1.7170581
BAU,1,T4GSL_LIG,2049,1.7904149
BAU,1,T4GSL_LIG,2050,1.8661145
BAU,1,T4GSL_LIG,2051,1.9200093
BAU,1,T4GSL_LIG,2052,1.9749688
BAU,1,T4GSL_LIG,2053,2.0325184
BAU,1,T4GSL_LIG,2054,2.0905988
BAU,1,T4GSL_LIG,2055,2.1508586
BAU,1,T4GSL_PRI,2021,17.131592
BAU,1,T4GSL_PRI,2022,18.534601
BAU,1,T4GSL_PRI,2023,19.399787
BAU,1,T4GSL_PRI,2024,19.771476
BAU,1,T4GSL_PRI,2025,20.154526
BAU,1,T4GSL_PRI,2026,20.466993
BAU,1,T4GSL_PRI,2027,20.906317
BAU,1,T4GSL_PRI,2028,21.347097
BAU,1,T4GSL_PRI,2029,21.78872
BAU,1,T4GSL_PRI,2030,22.222111
BAU,1,T4GSL_PRI,2031,22.690487
BAU,1,T4GSL_PRI,2032,23.157065
BAU,1,T4GSL_PRI,2033,23.623828
BAU,1,T4GSL_PRI,2034,24.091111
BAU,1,T4GSL_PRI,2035,24.557133
BAU,1,T4GSL_PRI,2036,25.11496
BAU,1,T4GSL_PRI,2037,25.631687
BAU,1,T4GSL_PRI,2038,26.191765
BAU,1,T4GSL_PRI,2039,26.753249
BAU,1,T4GSL_PRI,2040,27.31146
BAU,1,T4GSL_PRI,2041,28.029372
BAU,1,T4GSL_PRI,2042,28.748934
BAU,1,T4GSL_PRI,2043,29.47027
BAU,1,T4GSL_PRI,2044,30.196368
BAU,1,T4GSL_PRI,2045,30.922403
BAU,1,T4GSL_PRI,2046,31.723178
BAU,1,T4GSL_PRI,2047,32.525952
BAU,1,T4GSL_PRI,2048,33.332859
BAU,1,T4GSL_PRI,2049,34.141734
BAU,1,T4GSL_PRI,2050,34.952024
BAU,1,T4GSL_PRI,2051,35.872606
BAU,1,T4GSL_PRI,2052,36.813741
BAU,1,T4GSL_PRI,2053,37.779826
BAU,1,T4GSL_PRI,2054,38.770452
BAU,1,T4GSL_PRI,2055,39.784394
BAU,1,T4GSL_PUB,2021,2.8633138
BAU,1,T4GSL_PUB,2022,3.0982126
BAU,1,T4GSL_PUB,2023,3.2423468
BAU,1,T4GSL_PUB,2024,3.305241
BAU,1,T4GSL_PUB,2025,3.3690796
BAU,1,T4GSL_PUB,2026,3.4266288
BAU,1,T4GSL_PUB,2027,3.501858
BAU,1,T4GSL_PUB,2028,3.5805345
BAU,1,T4GSL_PUB,2029,3.6603202
BAU,1,T4GSL_PUB,2030,3.7395481
BAU,1,T4GSL_PUB,2031,3.8251836
BAU,1,T4GSL_PUB,2032,3.9113085
BAU,1,T4GSL_PUB,2033,3.9968893
BAU,1,T4GSL_PUB,2034,4.0842419
BAU,1,T4GSL_PUB,2035,4.1707546
BAU,1,T4GSL_PUB,2036,4.2753748
BAU,1,T4GSL_PUB,2037,4.3791323
BAU,1,T4GSL_PUB,2038,4.4827506
BAU,1,T4GSL_PUB,2039,4.588683
BAU,1,T4GSL_PUB,2040,4.6935661
BAU,1,T4GSL_PUB,2041,4.8175364
BAU,1,T4GSL_PUB,2042,4.943588
BAU,1,T4GSL_PUB,2043,5.0687645
BAU,1,T4GSL_PUB,2044,5.1951932
BAU,1,T4GSL_PUB,2045,5.3219588
BAU,1,T4GSL_PUB,2046,5.4609334
BAU,1,T4GSL_PUB,2047,5.6006914
BAU,1,T4GSL_PUB,2048,5.7414898
BAU,1,T4GSL_PUB,2049,5.8825639
BAU,1,T4GSL_PUB,2050,6.0236454
BAU,1,T4GSL_PUB,2051,6.1821416
BAU,1,T4GSL_PUB,2052,6.3447113
BAU,1,T4GSL_PUB,2053,6.5110055
BAU,1,T4GSL_PUB,2054,6.6813067
BAU,1,T4GSL_PUB,2055,6.8576027
BAU,2,T4DSL_HEA,2021,7.5281836
BAU,2,T4DSL_HEA,2022,8.144768
BAU,2,T4DSL_HEA,2023,8.5246451
BAU,2,T4DSL_HEA,2024,8.6888131
BAU,2,T4DSL_HEA,2025,8.8567989
BAU,2,T4DSL_HEA,2026,8.9427007
BAU,2,T4DSL_HEA,2027,8.8819469
BAU,2,T4DSL_HEA,2028,8.9071228
BAU,2,T4DSL_HEA,2029,8.9272245
BAU,2,T4DSL_HEA,2030,8.9442954
BAU,2,T4DSL_HEA,2031,8.9746547
BAU,2,T4DSL_HEA,2032,8.999936
BAU,2,T4DSL_HEA,2033,9.0201277
BAU,2,T4DSL_HEA,2034,9.0377789
BAU,2,T4DSL_HEA,2035,9.0496806
BAU,2,T4DSL_HEA,2036,9.0936461
BAU,2,T4DSL_HEA,2037,9.1313935
BAU,2,T4DSL_HEA,2038,9.1632664
BAU,2,T4DSL_HEA,2039,9.1913213
BAU,2,T4DSL_HEA,2040,9.2129774
BAU,2,T4DSL_HEA,2041,9.4199921
BAU,2,T4DSL_HEA,2042,9.6234414
BAU,2,T4DSL_HEA,2043,9.8271835
BAU,2,T4DSL_HEA,2044,10.030084
BAU,2,T4DSL_HEA,2045,10.231186
BAU,2,T4DSL_HEA,2046,10.453893
BAU,2,T4DSL_HEA,2047,10.674333
BAU,2,T4DSL_HEA,2048,10.893796
BAU,2,T4DSL_HEA,2049,11.112278
BAU,2,T4DSL_HEA,2050,11.32848
BAU,2,T4DSL_HEA,2051,11.483575
BAU,2,T4DSL_HEA,2052,11.640659
BAU,2,T4DSL_HEA,2053,11.798612
BAU,2,T4DSL_HEA,2054,11.957436
BAU,2,T4DSL_HEA,2055,12.118432
BAU,2,T4DSL_LIG,2021,0.92409296
BAU,2,T4DSL_LIG,2022,0.999635
BAU,2,T4DSL_LIG,2023,1.0459347
BAU,2,T4DSL_LIG,2024,1.0667182
BAU,2,T4DSL_LIG,2025,1.0871463
BAU,2,T4DSL_LIG,2026,1.1195637
BAU,2,T4DSL_LIG,2027,1.1545002
BAU,2,T4DSL_LIG,2028,1.1809245
BAU,2,T4DSL_LIG,2029,1.2074073
BAU,2,T4DSL_LIG,2030,1.2334799
BAU,2,T4DSL_LIG,2031,1.2624385
BAU,2,T4DSL_LIG,2032,1.2914741
BAU,2,T4DSL_LIG,2033,1.3203231
BAU,2,T4DSL_LIG,2034,1.3493867
BAU,2,T4DSL_LIG,2035,1.378062
BAU,2,T4DSL_LIG,2036,1.4122072
BAU,2,T4DSL_LIG,2037,1.4463576
BAU,2,T4DSL_LIG,2038,1.4807953
BAU,2,T4DSL_LIG,2039,1.5149077
BAU,2,T4DSL_LIG,2040,1.5490695
BAU,2,T4DSL_LIG,2041,1.5627715
BAU,2,T4DSL_LIG,2042,1.5754807
BAU,2,T4DSL_LIG,2043,1.5871878
BAU,2,T4DSL_LIG,2044,1.5979876
BAU,2,T4DSL_LIG,2045,1.6080117
BAU,2,T4DSL_LIG,2046,1.6209314
BAU,2,T4DSL_LIG,2047,1.6326636
BAU,2,T4DSL_LIG,2048,1.6437009
BAU,2,T4DSL_LIG,2049,1.6539808
BAU,2,T4DSL_LIG,2050,1.6627695
BAU,2,T4DSL_LIG,2051,1.6856163
BAU,2,T4DSL_LIG,2052,1.7088501
BAU,2,T4DSL_LIG,2053,1.7316967
BAU,2,T4DSL_LIG,2054,1.7553541
BAU,2,T4DSL_LIG,2055,1.7790446
BAU,2,T4DSL_PRI,2021,0.41189148
BAU,2,T4DSL_PRI,2022,0.44540496
BAU,2,T4DSL_PRI,2023,0.46594548
BAU,2,T4DSL_PRI,2024,0.47531484
BAU,2,T4DSL_PRI,2025,0.48432384
BAU,2,T4DSL_PRI,2026,0.52576524
BAU,2,T4DSL_PRI,2027,0.56546784
BAU,2,T4DSL_PRI,2028,0.60452425
BAU,2,T4DSL_PRI,2029,0.6465122
BAU,2,T4DSL_PRI,2030,0.6961527
BAU,2,T4DSL_PRI,2031,0.74839868
BAU,2,T4DSL_PRI,2032,0.802192
BAU,2,T4DSL_PRI,2033,0.85713082
BAU,2,T4DSL_PRI,2034,0.91396334
BAU,2,T4DSL_PRI,2035,0.97269361
BAU,2,T4DSL_PRI,2036,1.0391636
BAU,2,T4DSL_PRI,2037,1.1482176
BAU,2,T4DSL_PRI,2038,1.2174332
BAU,2,T4DSL_PRI,2039,1.2871143
BAU,2,T4DSL_PRI,2040,1.3598481
BAU,2,T4DSL_PRI,2041,1.3830877
BAU,2,T4DSL_PRI,2042,1.406725
BAU,2,T4DSL_PRI,2043,1.430435
BAU,2,T4DSL_PRI,2044,1.4530441
BAU,2,T4DSL_PRI,2045,1.4760505
BAU,2,T4DSL_PRI,2046,1.5049423
BAU,2,T4DSL_PRI,2047,1.5405067
BAU,2,T4DSL_PRI,2048,1.5764471
BAU,2,T4DSL_PRI,2049,1.6124387
BAU,2,T4DSL_PRI,2050,1.6488486
BAU,2,T4DSL_PRI,2051,1.6827859
BAU,2,T4DSL_PRI,2052,1.7181962
BAU,2,T4DSL_PRI,2053,1.7540244
BAU,2,T4DSL_PRI,2054,1.7902714
BAU,2,T4DSL_PRI,2055,1.827724
BAU,2,T4DSL_PUB,2021,0.46112729
BAU,2,T4DSL_PUB,2022,0.49866753
BAU,2,T4DSL_PUB,2023,0.52223002
BAU,2,T4DSL_PUB,2024,0.5318943
BAU,2,T4DSL_PUB,2025,0.54257904
BAU,2,T4DSL_PUB,2026,0.55167296
BAU,2,T4DSL_PUB,2027,0.56546002
BAU,2,T4DSL_PUB,2028,0.57476627
BAU,2,T4DSL_PUB,2029,0.58407475
BAU,2,T4DSL_PUB,2030,0.59358251
BAU,2,T4DSL_PUB,2031,0.60424296
BAU,2,T4DSL_PUB,2032,0.61374415
BAU,2,T4DSL_PUB,2033,0.62445031
BAU,2,T4DSL_PUB,2034,0.63368438
BAU,2,T4DSL_PUB,2035,0.64399196
BAU,2,T4DSL_PUB,2036,0.65666071
BAU,2,T4DSL_PUB,2037,0.66976084
BAU,2,T4DSL_PUB,2038,0.68174155
BAU,2,T4DSL_PUB,2039,0.69429264
BAU,2,T4DSL_PUB,2040,0.70648542
BAU,2,T4DSL_PUB,2041,0.71925064
BAU,2,T4DSL_PUB,2042,0.73040712
BAU,2,T4DSL_PUB,2043,0.74204095
BAU,2,T4DSL_PUB,2044,0.75292847
BAU,2,T4DSL_PUB,2045,0.76518566
BAU,2,T4DSL_PUB,2046,0.78046764
BAU,2,T4DSL_PUB,2047,0.79783748
BAU,2,T4DSL_PUB,2048,0.81660234
BAU,2,T4DSL_PUB,2049,0.83538353
BAU,2,T4DSL_PUB,2050,0.85347424
BAU,2,T4DSL_PUB,2051,0.87240406
BAU,2,T4DSL_PUB,2052,0.8899871
BAU,2,T4DSL_PUB,2053,0.90897038
BAU,2,T4DSL_PUB,2054,0.92789634
BAU,2,T4DSL_PUB,2055,0.94545901
BAU,2,T4ELE_PRI,2026,0.005796
BAU,2,T4ELE_PRI,2027,0.01154881
BAU,2,T4ELE_PRI,2028,0.0174708
BAU,2,T4ELE_PRI,2029,0.02337437
BAU,2,T4ELE_PRI,2030,0.02933433
BAU,2,T4ELE_PRI,2031,0.03692014
BAU,2,T4ELE_PRI,2032,0.04461971
BAU,2,T4ELE_PRI,2033,0.05240319
BAU,2,T4ELE_PRI,2034,0.06021736
BAU,2,T4ELE_PRI,2035,0.06806416
BAU,2,T4ELE_PRI,2036,0.0763564
BAU,2,T4ELE_PRI,2037,0.08465146
BAU,2,T4ELE_PRI,2038,0.09287231
BAU,2,T4ELE_PRI,2039,0.1013093
BAU,2,T4ELE_PRI,2040,0.10974313
BAU,2,T4ELE_PRI,2041,0.1186416
BAU,2,T4ELE_PRI,2042,0.12758393
BAU,2,T4ELE_PRI,2043,0.1366086
BAU,2,T4ELE_PRI,2044,0.14555172
BAU,2,T4ELE_PRI,2045,0.15463101
BAU,2,T4ELE_PRI,2046,0.16386471
BAU,2,T4ELE_PRI,2047,0.17316572
BAU,2,T4ELE_PRI,2048,0.1826001
BAU,2,T4ELE_PRI,2049,0.19201116
BAU,2,T4ELE_PRI,2050,0.20139068
BAU,2,T4ELE_PRI,2051,0.20230371
BAU,2,T4ELE_PRI,2052,0.20326035
BAU,2,T4ELE_PRI,2053,0.20416162
BAU,2,T4ELE_PRI,2054,0.20497708
BAU,2,T4ELE_PRI,2055,0.20575866
BAU,2,T4ELE_PUB,2026,0.0024516
BAU,2,T4ELE_PUB,2027,0.00435418
BAU,2,T4ELE_PUB,2028,0.00674241
BAU,2,T4ELE_PUB,2029,0.00949643
BAU,2,T4ELE_PUB,2030,0.01184626
BAU,2,T4ELE_PUB,2031,0.01487326
BAU,2,T4ELE_PUB,2032,0.01790205
BAU,2,T4ELE_PUB,2033,0.02089028
BAU,2,T4ELE_PUB,2034,0.02420162
BAU,2,T4ELE_PUB,2035,0.02759018
BAU,2,T4ELE_PUB,2036,0.03044316
BAU,2,T4ELE_PUB,2037,0.03376472
BAU,2,T4ELE_PUB,2038,0.03696842
BAU,2,T4ELE_PUB,2039,0.04017359
BAU,2,T4ELE_PUB,2040,0.04380412
BAU,2,T4ELE_PUB,2041,0.0473105
BAU,2,T4ELE_PUB,2042,0.05085576
BAU,2,T4ELE_PUB,2043,0.05479874
BAU,2,T4ELE_PUB,2044,0.05855959
BAU,2,T4ELE_PUB,2045,0.06148656
BAU,2,T4ELE_PUB,2046,0.06483077
BAU,2,T4ELE_PUB,2047,0.06879935
BAU,2,T4ELE_PUB,2048,0.07242626
BAU,2,T4ELE_PUB,2049,0.07594039
BAU,2,T4ELE_PUB,2050,0.08004742
BAU,2,T4ELE_PUB,2051,0.08020401
BAU,2,T4ELE_PUB,2052,0.08070474
BAU,2,T4ELE_PUB,2053,0.08083887
BAU,2,T4ELE_PUB,2054,0.08126585
BAU,2,T4ELE_PUB,2055,0.08191935
BAU,2,T4FOI_HEA,2021,0.0144
BAU,2,T4FOI_HEA,2022,0.0156
BAU,2,T4FOI_HEA,2023,0.016303584
BAU,2,T4FOI_HEA,2024,0.01652509
BAU,2,T4FOI_HEA,2025,0.0169
BAU,2,T4FOI_HEA,2026,0.030513978
BAU,2,T4FOI_HEA,2027,0.058443728
BAU,2,T4FOI_HEA,2028,0.0726
BAU,2,T4FOI_HEA,2029,0.087036918
BAU,2,T4FOI_HEA,2030,0.1017
BAU,2,T4FOI_HEA,2031,0.1169
BAU,2,T4FOI_HEA,2032,0.1325
BAU,2,T4FOI_HEA,2033,0.14845735
BAU,2,T4FOI_HEA,2034,0.1645
BAU,2,T4FOI_HEA,2035,0.18091254
BAU,2,T4FOI_HEA,2036,0.1983
BAU,2,T4FOI_HEA,2037,0.21611004
BAU,2,T4FOI_HEA,2038,0.23436953
BAU,2,T4FOI_HEA,2039,0.2527362
BAU,2,T4FOI_HEA,2040,0.27161004
BAU,2,T4FOI_HEA,2041,0.2672
BAU,2,T4FOI_HEA,2042,0.26267133
BAU,2,T4FOI_HEA,2043,0.25763728
BAU,2,T4FOI_HEA,2044,0.25221183
BAU,2,T4FOI_HEA,2045,0.24650394
BAU,2,T4FOI_HEA,2046,0.2411
BAU,2,T4FOI_HEA,2047,0.23536667
BAU,2,T4FOI_HEA,2048,0.22922581
BAU,2,T4FOI_HEA,2049,0.2227
BAU,2,T4FOI_HEA,2050,0.2158
BAU,2,T4FOI_HEA,2051,0.2187
BAU,2,T4FOI_HEA,2052,0.2215
BAU,2,T4FOI_HEA,2053,0.22430681
BAU,2,T4FOI_HEA,2054,0.22726416
BAU,2,T4FOI_HEA,2055,0.23011864
BAU,2,T4GSL_LIG,2021,0.87163296
BAU,2,T4GSL_LIG,2022,0.94326176
BAU,2,T4GSL_LIG,2023,0.98758208
BAU,2,T4GSL_LIG,2024,1.005937
BAU,2,T4GSL_LIG,2025,1.0256349
BAU,2,T4GSL_LIG,2026,1.0314547
BAU,2,T4GSL_LIG,2027,1.0201415
BAU,2,T4GSL_LIG,2028,1.0182256
BAU,2,T4GSL_LIG,2029,1.0154081
BAU,2,T4GSL_LIG,2030,1.0130117
BAU,2,T4GSL_LIG,2031,1.0115319
BAU,2,T4GSL_LIG,2032,1.0091492
BAU,2,T4GSL_LIG,2033,1.0063118
BAU,2,T4GSL_LIG,2034,1.0030185
BAU,2,T4GSL_LIG,2035,0.99926841
BAU,2,T4GSL_LIG,2036,0.99866898
BAU,2,T4GSL_LIG,2037,0.9976161
BAU,2,T4GSL_LIG,2038,0.99518322
BAU,2,T4GSL_LIG,2039,0.9923156
BAU,2,T4GSL_LIG,2040,0.9885377
BAU,2,T4GSL_LIG,2041,1.0191628
BAU,2,T4GSL_LIG,2042,1.0498327
BAU,2,T4GSL_LIG,2043,1.0805475
BAU,2,T4GSL_LIG,2044,1.1113072
BAU,2,T4GSL_LIG,2045,1.1425659
BAU,2,T4GSL_LIG,2046,1.1761166
BAU,2,T4GSL_LIG,2047,1.2101962
BAU,2,T4GSL_LIG,2048,1.2438703
BAU,2,T4GSL_LIG,2049,1.2775934
BAU,2,T4GSL_LIG,2050,1.312277
BAU,2,T4GSL_LIG,2051,1.3301334
BAU,2,T4GSL_LIG,2052,1.348015
BAU,2,T4GSL_LIG,2053,1.3668354
BAU,2,T4GSL_LIG,2054,1.3847376
BAU,2,T4GSL_LIG,2055,1.40361
BAU,2,T4GSL_PRI,2021,17.131592
BAU,2,T4GSL_PRI,2022,18.534601
BAU,2,T4GSL_PRI,2023,19.399787
BAU,2,T4GSL_PRI,2024,19.771476
BAU,2,T4GSL_PRI,2025,20.154526
BAU,2,T4GSL_PRI,2026,20.466993
BAU,2,T4GSL_PRI,2027,20.775485
BAU,2,T4GSL_PRI,2028,21.082063
BAU,2,T4GSL_PRI,2029,21.383687
BAU,2,T4GSL_PRI,2030,21.676126
BAU,2,T4GSL_PRI,2031,21.997961
BAU,2,T4GSL_PRI,2032,22.314857
BAU,2,T4GSL_PRI,2033,22.628293
BAU,2,T4GSL_PRI,2034,22.93725
BAU,2,T4GSL_PRI,2035,23.241882
BAU,2,T4GSL_PRI,2036,23.631843
BAU,2,T4GSL_PRI,2037,23.97549
BAU,2,T4GSL_PRI,2038,24.35789
BAU,2,T4GSL_PRI,2039,24.734925
BAU,2,T4GSL_PRI,2040,25.107318
BAU,2,T4GSL_PRI,2041,25.620121
BAU,2,T4GSL_PRI,2042,26.129035
BAU,2,T4GSL_PRI,2043,26.634595
BAU,2,T4GSL_PRI,2044,27.137298
BAU,2,T4GSL_PRI,2045,27.635733
BAU,2,T4GSL_PRI,2046,28.195528
BAU,2,T4GSL_PRI,2047,28.751468
BAU,2,T4GSL_PRI,2048,29.303687
BAU,2,T4GSL_PRI,2049,29.852408
BAU,2,T4GSL_PRI,2050,30.396964
BAU,2,T4GSL_PRI,2051,31.030046
BAU,2,T4GSL_PRI,2052,31.675862
BAU,2,T4GSL_PRI,2053,32.335836
BAU,2,T4GSL_PRI,2054,33.009145
BAU,2,T4GSL_PRI,2055,33.694986
BAU,2,T4GSL_PUB,2021,2.8633138
BAU,2,T4GSL_PUB,2022,3.0982126
BAU,2,T4GSL_PUB,2023,3.2423468
BAU,2,T4GSL_PUB,2024,3.305241
BAU,2,T4GSL_PUB,2025,3.3690796
BAU,2,T4GSL_PUB,2026,3.4266288
BAU,2,T4GSL_PUB,2027,3.479839
BAU,2,T4GSL_PUB,2028,3.5359387
BAU,2,T4GSL_PUB,2029,3.5917136
BAU,2,T4GSL_PUB,2030,3.6476718
BAU,2,T4GSL_PUB,2031,3.7085167
BAU,2,T4GSL_PUB,2032,3.7688389
BAU,2,T4GSL_PUB,2033,3.8289508
BAU,2,T4GSL_PUB,2034,3.8890318
BAU,2,T4GSL_PUB,2035,3.9475298
BAU,2,T4GSL_PUB,2036,4.0220918
BAU,2,T4GSL_PUB,2037,4.0955811
BAU,2,T4GSL_PUB,2038,4.1691423
BAU,2,T4GSL_PUB,2039,4.2423716
BAU,2,T4GSL_PUB,2040,4.3143565
BAU,2,T4GSL_PUB,2041,4.4038815
BAU,2,T4GSL_PUB,2042,4.4931846
BAU,2,T4GSL_PUB,2043,4.5811379
BAU,2,T4GSL_PUB,2044,4.6687255
BAU,2,T4GSL_PUB,2045,4.7565843
BAU,2,T4GSL_PUB,2046,4.8534361
BAU,2,T4GSL_PUB,2047,4.9507004
BAU,2,T4GSL_PUB,2048,5.0471861
BAU,2,T4GSL_PUB,2049,5.1431902
BAU,2,T4GSL_PUB,2050,5.238836
BAU,2,T4GSL_PUB,2051,5.3474796
BAU,2,T4GSL_PUB,2052,5.4596277
BAU,2,T4GSL_PUB,2053,5.5731186
BAU,2,T4GSL_PUB,2054,5.6883613
BAU,2,T4GSL_PUB,2055,5.8072442
BAU,3,T4DSL_HEA,2021,7.5281836
BAU,3,T4DSL_HEA,2022,8.144768
BAU,3,T4DSL_HEA,2023,8.5246451
BAU,3,T4DSL_HEA,2024,8.688813
BAU,3,T4DSL_HEA,2025,8.8567989
BAU,3,T4DSL_HEA,2026,8.9427007
BAU,3,T4DSL_HEA,2027,8.9510862
BAU,3,T4DSL_HEA,2028,9.0470271
BAU,3,T4DSL_HEA,2029,9.1396866
BAU,3,T4DSL_HEA,2030,9.2294227
BAU,3,T4DSL_HEA,2031,9.3347302
BAU,3,T4DSL_HEA,2032,9.4365991
BAU,3,T4DSL_HEA,2033,9.5339301
BAU,3,T4DSL_HEA,2034,9.6295898
BAU,3,T4DSL_HEA,2035,9.7205846
BAU,3,T4DSL_HEA,2036,9.847798
BAU,3,T4DSL_HEA,2037,9.9704385
BAU,3,T4DSL_HEA,2038,10.087579
BAU,3,T4DSL_HEA,2039,10.202528
BAU,3,T4DSL_HEA,2040,10.312162
BAU,3,T4DSL_HEA,2041,10.631479
BAU,3,T4DSL_HEA,2042,10.95391
BAU,3,T4DSL_HEA,2043,11.280342
BAU,3,T4DSL_HEA,2044,11.61155
BAU,3,T4DSL_HEA,2045,11.945647
BAU,3,T4DSL_HEA,2046,12.311391
BAU,3,T4DSL_HEA,2047,12.680356
BAU,3,T4DSL_HEA,2048,13.054576
BAU,3,T4DSL_HEA,2049,13.433409
BAU,3,T4DSL_HEA,2050,13.814982
BAU,3,T4DSL_HEA,2051,14.129747
BAU,3,T4DSL_HEA,2052,14.451489
BAU,3,T4DSL_HEA,2053,14.779168
BAU,3,T4DSL_HEA,2054,15.114607
BAU,3,T4DSL_HEA,2055,15.458023
BAU,3,T4DSL_LIG,2021,0.92409296
BAU,3,T4DSL_LIG,2022,0.999635
BAU,3,T4DSL_LIG,2023,1.0459347
BAU,3,T4DSL_LIG,2024,1.0667182
BAU,3,T4DSL_LIG,2025,1.0871463
BAU,3,T4DSL_LIG,2026,1.1195637
BAU,3,T4DSL_LIG,2027,1.1637643
BAU,3,T4DSL_LIG,2028,1.1993224
BAU,3,T4DSL_LIG,2029,1.2358897
BAU,3,T4DSL_LIG,2030,1.2727964
BAU,3,T4DSL_LIG,2031,1.31328
BAU,3,T4DSL_LIG,2032,1.3541234
BAU,3,T4DSL_LIG,2033,1.3955645
BAU,3,T4DSL_LIG,2034,1.4377779
BAU,3,T4DSL_LIG,2035,1.4801036
BAU,3,T4DSL_LIG,2036,1.5294232
BAU,3,T4DSL_LIG,2037,1.5791408
