Future.ID,Strategy.ID,Strategy,Fuel,Technology,Emission,Season,Year,SpecifiedAnnualDemand,CapacityFactor,OperationalLife,ResidualCapacity,InputActivityRatio,OutputActivityRatio,EmissionActivityRatio,CapitalCost,VariableCost,FixedCost,TotalAnnualMaxCapacity,TotalAnnualMinCapacity,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,TotalTechnologyAnnualActivityLowerLimit,DistanceDriven,UnitCapitalCost (USD),UnitFixedCost (USD),BiofuelShares,FilterFuelType,FilterVehicleType
0,0,BAU,E5COMFIR,,,,2031.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2032.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2033.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2034.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2035.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2036.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2037.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2038.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2039.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2040.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2041.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2042.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2043.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2044.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2045.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2046.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2047.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2048.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2049.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2050.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2051.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2052.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2053.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2054.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2055.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2021.0,0.157638,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2022.0,0.157027,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2023.0,0.15886,,,,,,,,,,,,,,,,,,,,
